ticker,entry_price,exit_price,quantity,pnl,pnl_pct,reason,entry_time,exit_time,peak_profit_pct,tier,scales_done,path,scale_profile
AIIO,1.055,1.05,10,-0.05,-0.47,FLOOR_BREACH,08:43:03 AM ET,08:43:03 AM ET,1.4,2,,P4_BURST,NORMAL
AIIO,1.07,1.065,10,-0.05,-0.47,MACD_BEAR_T1,08:43:03 AM ET,08:43:03 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.065,1.0601,10,-0.05,-0.46,STOCHK_TIER1,08:43:03 AM ET,08:43:03 AM ET,0.27,1,,P4_BURST,NORMAL
AIIO,1.08,1.07,10,-0.1,-0.93,STOCHK_TIER1,08:43:03 AM ET,08:43:03 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.09,1.085,10,-0.05,-0.46,STOCHK_TIER1,08:43:04 AM ET,08:43:04 AM ET,0.49,1,,P4_BURST,NORMAL
AIIO,1.105,1.09,10,-0.15,-1.36,STOCHK_TIER1,08:43:04 AM ET,08:43:04 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.1166,1.105,10,-0.12,-1.04,STOCHK_TIER1,08:43:04 AM ET,08:43:04 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.0983,1.0818255,10,-0.16,-1.5,HARD_STOP,08:43:04 AM ET,08:43:04 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.12,1.11,10,-0.1,-0.89,MACD_BEAR_T1,08:43:04 AM ET,08:43:04 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.12,1.11,10,-0.1,-0.89,STOCHK_TIER1,08:43:04 AM ET,08:43:04 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.12,1.1104,10,-0.1,-0.86,STOCHK_TIER1,08:43:04 AM ET,08:43:04 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.115,1.11,10,-0.05,-0.45,MACD_BEAR_T1,08:43:04 AM ET,08:43:04 AM ET,0.45,1,,P4_BURST,NORMAL
AIIO,1.105,1.1001,10,-0.05,-0.44,STOCHK_TIER1,08:43:04 AM ET,08:43:04 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.135,1.1301,10,-0.05,-0.43,STOCHK_TIER1,08:43:04 AM ET,08:43:05 AM ET,0.44,1,,P4_BURST,NORMAL
AIIO,1.0893,1.0729605,10,-0.16,-1.5,HARD_STOP,08:43:05 AM ET,08:43:05 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.07,1.08,5,0.25,2.34,FLOOR_BREACH,08:43:05 AM ET,08:43:05 AM ET,3.74,3,PCT2,P4_BURST,NORMAL
AIIO,1.0697,1.0601,10,-0.1,-0.9,STOCHK_TIER1,08:43:05 AM ET,08:43:05 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.07,1.0602,10,-0.1,-0.92,STOCHK_TIER1,08:43:06 AM ET,08:43:06 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.09,1.1,10,0.1,0.92,MACD_BEAR_T2,08:43:06 AM ET,08:43:06 AM ET,1.83,2,,P4_BURST,NORMAL
AIIO,1.12,1.1032000000000002,10,-0.17,-1.5,HARD_STOP,08:43:06 AM ET,08:43:06 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.11,1.1003,10,-0.1,-0.87,STOCHK_TIER1,08:43:06 AM ET,08:43:06 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,1.09,1.08,10,-0.1,-0.92,STOCHK_TIER1,08:43:06 AM ET,08:43:06 AM ET,0.0,1,,P4_BURST,NORMAL
AMBO,3.61,3.55585,10,-0.54,-1.5,HARD_STOP,08:43:09 AM ET,08:43:09 AM ET,0.28,1,,P4_BURST,NORMAL
AMBO,3.97,3.91045,10,-0.6,-1.5,HARD_STOP,08:43:09 AM ET,08:43:09 AM ET,0.0,1,,P4_BURST,NORMAL
AMBO,3.83,3.77255,10,-0.57,-1.5,HARD_STOP,08:43:09 AM ET,08:43:09 AM ET,0.0,1,,P4_BURST,NORMAL
AMBO,3.8,3.8,10,0.0,0.0,FLOOR_BREACH,08:43:09 AM ET,08:43:09 AM ET,1.56,2,,P4_BURST,NORMAL
AMBO,3.76,3.7036,10,-0.56,-1.5,HARD_STOP,08:43:09 AM ET,08:43:09 AM ET,0.0,1,,P4_BURST,NORMAL
AMBO,3.68,3.68,10,0.0,0.0,FLOOR_BREACH,08:43:09 AM ET,08:43:09 AM ET,1.36,2,,P4_BURST,NORMAL
AMBO,3.48,3.49,10,0.1,0.29,STOCHK_TIER1,08:43:09 AM ET,08:43:09 AM ET,0.57,1,,P4_BURST,NORMAL
CGTL,1.65,1.64,10,-0.1,-0.61,STOCHK_TIER1,08:43:11 AM ET,08:43:11 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,4.09,4.3897,3,2.37,5.79,FLOOR_BREACH,08:43:11 AM ET,08:43:11 AM ET,9.54,3,FAST4,P4_BURST,NORMAL
CLIK,4.67,4.59995,10,-0.7,-1.5,HARD_STOP,08:43:11 AM ET,08:43:11 AM ET,0.64,1,,P4_BURST,NORMAL
CLIK,5.095,5.018574999999999,10,-0.76,-1.5,HARD_STOP,08:43:11 AM ET,08:43:11 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,4.53,4.4620500000000005,10,-0.68,-1.5,HARD_STOP,08:43:11 AM ET,08:43:11 AM ET,0.22,1,,P4_BURST,NORMAL
CLIK,4.6092,4.540062000000001,10,-0.69,-1.5,HARD_STOP,08:43:11 AM ET,08:43:11 AM ET,0.89,1,,P4_BURST,NORMAL
CLIK,4.19,4.1802,10,-0.1,-0.23,FLOOR_BREACH,08:43:11 AM ET,08:43:11 AM ET,1.26,2,,P4_BURST,NORMAL
CLIK,4.1498,4.1,10,-0.5,-1.2,STOCHK_TIER1,08:43:11 AM ET,08:43:11 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,4.07,4.0302,10,-0.4,-0.98,STOCHK_TIER1,08:43:11 AM ET,08:43:11 AM ET,0.25,1,,P4_BURST,NORMAL
CLIK,4.0194,3.959109,10,-0.6,-1.5,HARD_STOP,08:43:11 AM ET,08:43:11 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,3.59,3.5798,10,-0.1,-0.28,STOCHK_TIER1,08:43:11 AM ET,08:43:11 AM ET,0.56,1,,P4_BURST,NORMAL
CLIK,3.7065,3.6509025,10,-0.56,-1.5,HARD_STOP,08:43:11 AM ET,08:43:11 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,3.39,3.3487,10,-0.41,-1.22,STOCHK_TIER1,08:43:11 AM ET,08:43:11 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,3.2401,3.1914985,5,0.11,0.33,HARD_STOP,08:43:12 AM ET,08:43:12 AM ET,2.16,2,PCT2,P4_BURST,NORMAL
CLIK,3.18,3.1323000000000003,10,-0.48,-1.5,HARD_STOP,08:43:12 AM ET,08:43:12 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,2.76,2.7186,10,-0.41,-1.5,HARD_STOP,08:43:12 AM ET,08:43:12 AM ET,1.82,2,,P4_BURST,NORMAL
CLIK,2.7599,2.7185015,10,-0.41,-1.5,HARD_STOP,08:43:12 AM ET,08:43:12 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,2.66,2.6201000000000003,10,-0.4,-1.5,HARD_STOP,08:43:12 AM ET,08:43:12 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,2.45,2.4497,10,-0.0,-0.01,FLOOR_BREACH,08:43:12 AM ET,08:43:12 AM ET,1.22,2,,P4_BURST,NORMAL
CLIK,1.9497,1.9204545,10,-0.29,-1.5,HARD_STOP,08:43:13 AM ET,08:43:13 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,1.9207,2.005,4,0.72,3.76,FLOOR_BREACH,08:43:13 AM ET,08:43:13 AM ET,6.21,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
CLIK,2.1811,2.1483835,10,-0.33,-1.5,HARD_STOP,08:43:13 AM ET,08:43:13 AM ET,1.78,2,,P4_BURST,NORMAL
CLIK,2.17,2.13745,10,-0.33,-1.5,HARD_STOP,08:43:13 AM ET,08:43:13 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,2.03,2.07,5,0.43,2.09,STOCHK_TIER2,08:43:13 AM ET,08:43:14 AM ET,2.46,2,PCT2,P4_BURST,NORMAL
CLIK,2.08,2.0701,10,-0.1,-0.48,STOCHK_TIER1,08:43:14 AM ET,08:43:14 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,2.1298,2.1501,10,0.2,0.95,MACD_BEAR_T2,08:43:14 AM ET,08:43:14 AM ET,1.41,2,,P4_BURST,NORMAL
CLIK,2.1391,2.1602,10,0.21,0.99,STOCHK_TIER2,08:43:14 AM ET,08:43:15 AM ET,1.92,2,,P4_BURST,NORMAL
CLIK,2.165,2.16,10,-0.05,-0.23,STOCHK_TIER1,08:43:15 AM ET,08:43:15 AM ET,0.23,1,,P4_BURST,NORMAL
CLIK,2.17,2.175,10,0.05,0.23,STOCHK_TIER2,08:43:15 AM ET,08:43:15 AM ET,1.38,2,,P4_BURST,NORMAL
CLIK,2.27,2.27,10,0.0,0.0,STOCHK_TIER1,08:43:15 AM ET,08:43:15 AM ET,0.43,1,,P4_BURST,NORMAL
CLIK,2.33,2.305,10,-0.25,-1.07,STOCHK_TIER1,08:43:15 AM ET,08:43:15 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,2.32,2.31,10,-0.1,-0.43,STOCHK_TIER1,08:43:16 AM ET,08:43:16 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,2.35,2.34,10,-0.1,-0.43,STOCHK_TIER1,08:43:16 AM ET,08:43:16 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,2.39,2.4188,5,0.44,1.86,MACD_BEAR_T2,08:43:17 AM ET,08:43:17 AM ET,2.51,2,PCT2,P4_BURST,NORMAL
CLIK,2.39,2.37,10,-0.2,-0.84,STOCHK_TIER1,08:43:17 AM ET,08:43:17 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,2.36,2.34,10,-0.2,-0.85,STOCHK_TIER1,08:43:17 AM ET,08:43:17 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,2.395,2.359075,10,-0.36,-1.5,HARD_STOP,08:43:18 AM ET,08:43:18 AM ET,0.0,1,,P4_BURST,NORMAL
CLIK,2.46,2.45,10,-0.1,-0.41,FLOOR_BREACH,08:43:19 AM ET,08:43:19 AM ET,1.09,2,,P4_BURST,NORMAL
CLIK,2.24,2.2064000000000004,10,-0.34,-1.5,HARD_STOP,08:43:20 AM ET,08:43:20 AM ET,0.22,1,,P4_BURST,NORMAL
CLIK,2.27,2.27,10,0.0,0.0,EOD_CLOSE,08:43:20 AM ET,08:43:20 AM ET,0.0,1,,P4_BURST,NORMAL
CRCD,3.25,3.20125,10,-0.49,-1.5,HARD_STOP,08:43:20 AM ET,08:43:20 AM ET,0.0,1,,P4_BURST,NORMAL
CRCD,3.11,3.2,4,0.85,2.74,FLOOR_BREACH,08:43:20 AM ET,08:43:20 AM ET,4.5,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
CRCD,3.16,3.15,10,-0.1,-0.32,STOCHK_TIER1,08:43:20 AM ET,08:43:20 AM ET,0.95,1,,P4_BURST,NORMAL
CRCD,3.0,2.99,10,-0.1,-0.33,STOCHK_TIER1,08:43:20 AM ET,08:43:20 AM ET,1.0,1,,P4_BURST,NORMAL
CRCD,3.0341,3.02,10,-0.14,-0.46,STOCHK_TIER1,08:43:21 AM ET,08:43:21 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.47,1.45,10,-0.2,-1.36,STOCHK_TIER1,08:43:21 AM ET,08:43:21 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.395,1.4,5,0.2,1.43,FLOOR_BREACH,08:43:21 AM ET,08:43:21 AM ET,2.51,2,PCT2,P4_BURST,NORMAL
HPAI,1.4,1.405,5,0.17,1.25,FLOOR_BREACH,08:43:21 AM ET,08:43:21 AM ET,2.14,2,PCT2,P4_BURST,NORMAL
HPAI,1.41,1.4,10,-0.1,-0.71,STOCHK_TIER1,08:43:21 AM ET,08:43:21 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.4,1.4,10,0.0,0.0,STOCHK_TIER1,08:43:22 AM ET,08:43:22 AM ET,0.71,1,,P4_BURST,NORMAL
HPAI,1.3702,1.35,10,-0.2,-1.47,STOCHK_TIER1,08:43:22 AM ET,08:43:22 AM ET,0.72,1,,P4_BURST,NORMAL
HPAI,1.3088,1.3,10,-0.09,-0.67,FLOOR_BREACH,08:43:22 AM ET,08:43:22 AM ET,1.62,2,,P4_BURST,NORMAL
HPAI,1.3,1.2805,10,-0.2,-1.5,HARD_STOP,08:43:22 AM ET,08:43:22 AM ET,0.92,1,,P4_BURST,NORMAL
HPAI,1.27,1.27,10,0.0,0.0,FLOOR_BREACH,08:43:22 AM ET,08:43:22 AM ET,1.57,2,,P4_BURST,NORMAL
HPAI,1.31,1.29035,10,-0.2,-1.5,HARD_STOP,08:43:23 AM ET,08:43:23 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.2999,1.325,4,0.41,3.12,FLOOR_BREACH,08:43:23 AM ET,08:43:23 AM ET,4.62,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
HPAI,1.355,1.355,10,0.0,0.0,FLOOR_BREACH,08:43:23 AM ET,08:43:23 AM ET,1.85,2,,P4_BURST,NORMAL
HPAI,1.335,1.33,10,-0.05,-0.37,FLOOR_BREACH,08:43:23 AM ET,08:43:23 AM ET,1.18,2,,P4_BURST,NORMAL
HPAI,1.35,1.32975,10,-0.2,-1.5,HARD_STOP,08:43:23 AM ET,08:43:23 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.2799,1.2607015,10,-0.19,-1.5,HARD_STOP,08:43:24 AM ET,08:43:24 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.32,1.31,10,-0.1,-0.76,STOCHK_TIER1,08:43:24 AM ET,08:43:24 AM ET,0.01,1,,P4_BURST,NORMAL
HPAI,1.33,1.325,10,-0.05,-0.38,FLOOR_BREACH,08:43:24 AM ET,08:43:24 AM ET,1.36,2,,P4_BURST,NORMAL
HPAI,1.3097,1.3002,10,-0.1,-0.73,STOCHK_TIER1,08:43:25 AM ET,08:43:25 AM ET,0.02,1,,P4_BURST,NORMAL
HPAI,1.31,1.29035,10,-0.2,-1.5,HARD_STOP,08:43:25 AM ET,08:43:25 AM ET,0.38,1,,P4_BURST,NORMAL
HPAI,1.2899,1.3301,4,0.37,2.84,FLOOR_BREACH,08:43:25 AM ET,08:43:26 AM ET,4.65,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
HPAI,1.335,1.3324,10,-0.03,-0.19,STOCHK_TIER1,08:43:26 AM ET,08:43:26 AM ET,0.37,1,,P4_BURST,NORMAL
HPAI,1.3799,1.3592015,10,-0.21,-1.5,HARD_STOP,08:43:27 AM ET,08:43:27 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.355,1.3502,10,-0.05,-0.35,STOCHK_TIER1,08:43:27 AM ET,08:43:27 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.36,1.35,10,-0.1,-0.74,STOCHK_TIER1,08:43:27 AM ET,08:43:27 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.34,1.3366,10,-0.03,-0.25,STOCHK_TIER1,08:43:28 AM ET,08:43:28 AM ET,0.75,1,,P4_BURST,NORMAL
HPAI,1.35,1.3403,10,-0.1,-0.72,STOCHK_TIER1,08:43:28 AM ET,08:43:28 AM ET,0.0,1,,P4_BURST,NORMAL
SOBR,2.07,2.03895,10,-0.31,-1.5,HARD_STOP,08:43:29 AM ET,08:43:29 AM ET,0.0,1,,P4_BURST,NORMAL
SOBR,2.27,2.23595,10,-0.34,-1.5,HARD_STOP,08:43:29 AM ET,08:43:29 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.35,1.3701,5,0.25,1.86,STOCHK_TIER2,08:43:29 AM ET,08:43:29 AM ET,2.22,2,PCT2,P4_BURST,NORMAL
HPAI,1.375,1.37,10,-0.05,-0.36,STOCHK_TIER1,08:43:29 AM ET,08:43:29 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.3836,1.385,10,0.01,0.1,MACD_BEAR_T1,08:43:30 AM ET,08:43:30 AM ET,0.46,1,,P4_BURST,NORMAL
HPAI,1.4,1.405,5,0.22,1.6,FLOOR_BREACH,08:43:30 AM ET,08:43:30 AM ET,2.84,2,PCT2,P4_BURST,NORMAL
HPAI,1.382,1.3703,10,-0.12,-0.85,STOCHK_TIER1,08:43:30 AM ET,08:43:30 AM ET,0.58,1,,P4_BURST,NORMAL
HPAI,1.4,1.38,10,-0.2,-1.43,STOCHK_TIER1,08:43:31 AM ET,08:43:31 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.398,1.3911,10,-0.07,-0.49,STOCHK_TIER1,08:43:31 AM ET,08:43:31 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.43,1.40855,10,-0.21,-1.5,HARD_STOP,08:43:31 AM ET,08:43:31 AM ET,0.69,1,,P4_BURST,NORMAL
HPAI,1.42,1.4113,10,-0.09,-0.61,STOCHK_TIER1,08:43:31 AM ET,08:43:31 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.425,1.4218,10,-0.03,-0.22,STOCHK_TIER1,08:43:32 AM ET,08:43:32 AM ET,0.35,1,,P4_BURST,NORMAL
HPAI,1.435,1.495,4,0.46,3.19,FLOOR_BREACH,08:43:32 AM ET,08:43:32 AM ET,5.85,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
HPAI,1.52,1.51,10,-0.1,-0.66,MACD_BEAR_T1,08:43:32 AM ET,08:43:32 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.525,1.502125,10,-0.23,-1.5,HARD_STOP,08:43:33 AM ET,08:43:33 AM ET,1.64,2,,P4_BURST,NORMAL
SST,3.8,3.743,10,-0.57,-1.5,HARD_STOP,08:43:33 AM ET,08:43:33 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.5,1.4918,10,-0.08,-0.55,STOCHK_TIER1,08:43:33 AM ET,08:43:33 AM ET,0.67,1,,P4_BURST,NORMAL
HPAI,1.48,1.48,10,0.0,0.0,FLOOR_BREACH,08:43:33 AM ET,08:43:34 AM ET,1.35,2,,P4_BURST,NORMAL
HPAI,1.4401,1.4208,10,-0.19,-1.34,STOCHK_TIER1,08:43:34 AM ET,08:43:34 AM ET,0.34,1,,P4_BURST,NORMAL
HPAI,1.33,1.3100500000000002,5,0.15,1.13,HARD_STOP,08:43:34 AM ET,08:43:34 AM ET,6.02,3,PCT2,P4_BURST,NORMAL
HPAI,1.4,1.379,10,-0.21,-1.5,HARD_STOP,08:43:35 AM ET,08:43:35 AM ET,0.0,1,,P4_BURST,NORMAL
STAK,1.5799,1.6501,3,0.7,4.44,FLOOR_BREACH,08:43:35 AM ET,08:43:35 AM ET,6.27,3,FAST4,P4_BURST,NORMAL
HPAI,1.43,1.46,4,0.38,2.66,FLOOR_BREACH,08:43:35 AM ET,08:43:35 AM ET,4.2,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
HPAI,1.48,1.47,10,-0.1,-0.68,STOCHK_TIER1,08:43:35 AM ET,08:43:35 AM ET,0.0,1,,P4_BURST,NORMAL
STAK,1.97,2.03,4,0.6,3.05,FLOOR_BREACH,08:43:35 AM ET,08:43:35 AM ET,5.58,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
HPAI,1.4693,1.46,10,-0.09,-0.63,STOCHK_TIER1,08:43:36 AM ET,08:43:36 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.39,1.38,10,-0.1,-0.72,STOCHK_TIER1,08:43:36 AM ET,08:43:36 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.38,1.36,10,-0.2,-1.45,STOCHK_TIER1,08:43:37 AM ET,08:43:37 AM ET,0.0,1,,P4_BURST,NORMAL
HPAI,1.4094,1.388259,5,0.1,0.69,HARD_STOP,08:43:37 AM ET,08:43:38 AM ET,2.88,2,PCT2,P4_BURST,NORMAL
HPAI,1.4,1.39,10,-0.1,-0.71,STOCHK_TIER1,08:43:38 AM ET,08:43:38 AM ET,0.71,1,,P4_BURST,NORMAL
HPAI,1.4,1.39,10,-0.1,-0.71,STOCHK_TIER1,08:43:38 AM ET,08:43:38 AM ET,0.0,1,,P4_BURST,NORMAL
TDIC,1.66,1.655,10,-0.05,-0.3,STOCHK_TIER1,08:43:41 AM ET,08:43:41 AM ET,0.6,1,,P4_BURST,NORMAL
TDIC,1.7201,1.87,4,0.91,5.28,FLOOR_BREACH,08:43:41 AM ET,08:43:41 AM ET,17.73,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
TDIC,1.6601,1.7601,3,1.24,7.5,FLOOR_BREACH,08:43:42 AM ET,08:43:42 AM ET,10.84,3,FAST4,P4_BURST,NORMAL
HTCO,6.9,7.32,4,3.22,4.67,FLOOR_BREACH,08:43:43 AM ET,08:43:43 AM ET,8.12,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
HTCO,7.4,7.395,10,-0.05,-0.07,FLOOR_BREACH,08:43:43 AM ET,08:43:43 AM ET,1.22,2,,P4_BURST,NORMAL
HTCO,6.6497,6.5499545,10,-1.0,-1.5,HARD_STOP,08:43:43 AM ET,08:43:43 AM ET,0.0,1,,P4_BURST,NORMAL
HTCO,6.6,6.61,10,0.1,0.15,STOCHK_TIER2,08:43:43 AM ET,08:43:43 AM ET,1.82,2,,P4_BURST,NORMAL
INBS,3.12,3.175,4,0.85,2.72,FLOOR_BREACH,08:43:43 AM ET,08:43:43 AM ET,4.17,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
IONZ,3.6799,3.66,10,-0.2,-0.54,STOCHK_TIER1,08:43:43 AM ET,08:43:43 AM ET,0.0,1,,P4_BURST,NORMAL
IONZ,3.485,3.4601,10,-0.25,-0.71,STOCHK_TIER1,08:43:43 AM ET,08:43:43 AM ET,0.0,1,,P4_BURST,NORMAL
IONZ,3.52,3.53,10,0.1,0.28,STOCHK_TIER2,08:43:43 AM ET,08:43:43 AM ET,1.85,2,,P4_BURST,NORMAL
IONZ,3.49,3.57,5,0.8,2.29,MACD_BEAR_T3,08:43:43 AM ET,08:43:43 AM ET,3.72,3,PCT2,P4_BURST,NORMAL
IONZ,3.5379,3.485,10,-0.53,-1.5,STOCHK_TIER1,08:43:43 AM ET,08:43:43 AM ET,0.0,1,,P4_BURST,NORMAL
IONZ,3.505,3.565,5,0.72,2.04,EOD_CLOSE,08:43:43 AM ET,08:43:43 AM ET,2.38,2,PCT2,P4_BURST,NORMAL
IREZ,7.82,7.7695,10,-0.51,-0.65,STOCHK_TIER1,08:43:43 AM ET,08:43:43 AM ET,0.0,1,,P4_BURST,NORMAL
IREZ,7.87,7.96,5,1.3,1.65,STOCHK_TIER2,08:43:43 AM ET,08:43:43 AM ET,2.24,2,PCT2,P4_BURST,NORMAL
IREZ,7.99,8.0295,10,0.4,0.49,STOCHK_TIER2,08:43:43 AM ET,08:43:43 AM ET,1.19,2,,P4_BURST,NORMAL
IREZ,8.289,8.18,10,-1.09,-1.31,STOCHK_TIER1,08:43:43 AM ET,08:43:43 AM ET,0.0,1,,P4_BURST,NORMAL
TDIC,1.7699,1.7433515,10,-0.27,-1.5,HARD_STOP,08:43:43 AM ET,08:43:43 AM ET,0.0,1,,P4_BURST,NORMAL
IREZ,8.13,8.13,10,0.0,0.0,STOCHK_TIER1,08:43:44 AM ET,08:43:44 AM ET,0.26,1,,P4_BURST,NORMAL
IREZ,8.2284,8.169,10,-0.59,-0.72,STOCHK_TIER1,08:43:44 AM ET,08:43:44 AM ET,0.0,1,,P4_BURST,NORMAL
IREZ,8.09,8.07,10,-0.2,-0.25,STOCHK_TIER1,08:43:44 AM ET,08:43:44 AM ET,0.5,1,,P4_BURST,NORMAL
IREZ,8.0762,8.041,10,-0.35,-0.44,STOCHK_TIER1,08:43:44 AM ET,08:43:44 AM ET,0.05,1,,P4_BURST,NORMAL
IREZ,8.121,8.1201,10,-0.01,-0.01,STOCHK_TIER1,08:43:44 AM ET,08:43:44 AM ET,0.48,1,,P4_BURST,NORMAL
IREZ,8.2295,8.21,10,-0.19,-0.24,STOCHK_TIER1,08:43:44 AM ET,08:43:44 AM ET,0.24,1,,P4_BURST,NORMAL
IREZ,8.24,8.225,10,-0.15,-0.18,STOCHK_TIER1,08:43:44 AM ET,08:43:44 AM ET,0.36,1,,P4_BURST,NORMAL
TDIC,2.035,2.0044750000000002,10,-0.31,-1.5,HARD_STOP,08:43:44 AM ET,08:43:44 AM ET,0.74,1,,P4_BURST,NORMAL
IREZ,8.1301,8.08,10,-0.5,-0.62,STOCHK_TIER1,08:43:44 AM ET,08:43:44 AM ET,0.0,1,,P4_BURST,NORMAL
IREZ,8.15,8.6532,4,3.39,4.16,FLOOR_BREACH,08:43:44 AM ET,08:43:44 AM ET,7.85,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
IREZ,8.2386,8.23,10,-0.09,-0.1,FLOOR_BREACH,08:43:44 AM ET,08:43:44 AM ET,1.23,2,,P4_BURST,NORMAL
JZXN,1.04,1.04,10,0.0,0.0,FLOOR_BREACH,08:43:44 AM ET,08:43:44 AM ET,1.92,2,,P4_BURST,NORMAL
JZXN,1.14,1.21,4,0.61,5.35,FLOOR_BREACH,08:43:44 AM ET,08:43:44 AM ET,11.4,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
TDIC,2.1336,2.101596,10,-0.32,-1.5,HARD_STOP,08:43:44 AM ET,08:43:44 AM ET,0.0,1,,P4_BURST,NORMAL
JZXN,1.318,1.5079,3,1.49,11.31,FLOOR_BREACH,08:43:44 AM ET,08:43:44 AM ET,16.08,3,FAST4,P4_BURST,NORMAL
JZXN,1.65,1.6252499999999999,10,-0.25,-1.5,HARD_STOP,08:43:44 AM ET,08:43:44 AM ET,0.0,1,,P4_BURST,NORMAL
JZXN,1.29,1.27065,5,0.06,0.43,HARD_STOP,08:43:44 AM ET,08:43:44 AM ET,2.36,2,PCT2,P4_BURST,NORMAL
JZXN,1.365,1.344525,10,-0.2,-1.5,HARD_STOP,08:43:44 AM ET,08:43:44 AM ET,0.0,1,,P4_BURST,NORMAL
JZXN,1.3399,1.3198015,10,-0.2,-1.5,HARD_STOP,08:43:44 AM ET,08:43:44 AM ET,0.0,1,,P4_BURST,NORMAL
JZXN,1.48,1.4578,10,-0.22,-1.5,HARD_STOP,08:43:44 AM ET,08:43:44 AM ET,0.66,1,,P4_BURST,NORMAL
JZXN,1.55,1.52675,10,-0.23,-1.5,HARD_STOP,08:43:44 AM ET,08:43:44 AM ET,0.0,1,,P4_BURST,NORMAL
JZXN,1.465,1.51,4,0.43,2.94,FLOOR_BREACH,08:43:45 AM ET,08:43:45 AM ET,5.13,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
JZXN,1.5199,1.4971015,10,-0.23,-1.5,HARD_STOP,08:43:45 AM ET,08:43:45 AM ET,0.0,1,,P4_BURST,NORMAL
JZXN,1.68,1.8212,4,1.03,6.15,FLOOR_BREACH,08:43:45 AM ET,08:43:45 AM ET,10.05,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
JZXN,1.55,1.5601,5,0.25,1.62,FLOOR_BREACH,08:43:45 AM ET,08:43:45 AM ET,3.22,3,PCT2,P4_BURST,NORMAL
