day,symbol,group,entry_time_et,entry_price,entry_source,first_five_at_et,first_five_bid,pullback_reference_bid,pullback_started_at_et,pullback_giveback_points,pullback_giveback_pct,pullback_trough_at_et,recovered_at_et,pullback_duration_seconds,came_back,halt_count,gradable,gradability_reason,rule,armed_at_et,exit_at_et,exit_price,return_pct,flat_return_pct,difference_vs_flat,price_at_1000,price_at_1000_time_et,qualification
2026-08-31,RDHL,PRIMARY,09:30:53,1.39,FROZEN FROM OPERATOR-APPROVED ROW,09:35:36,1.460000,1.480000,09:35:38,2.877697841726618705035971300,-2.702702702702702702702702700,09:35:38,09:35:51,12.952955,True,2,True,,MINUTE_CLOSE-F4-T5,09:36:00,09:41:51,1.250000,-10.07194244604316546762589928,5.035971223021582733812949600,-15.10791366906474820143884888,1.120000,10:00:00,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-08-31,RDHL,PRIMARY,09:30:53,1.39,FROZEN FROM OPERATOR-APPROVED ROW,09:35:36,1.460000,1.480000,09:35:38,2.877697841726618705035971300,-2.702702702702702702702702700,09:35:38,09:35:51,12.952955,True,2,True,,MINUTE_CLOSE-F4-T3,09:36:00,09:41:51,1.250000,-10.07194244604316546762589928,5.035971223021582733812949600,-15.10791366906474820143884888,1.120000,10:00:00,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-01,SSM,PRIMARY,09:37:41,3.87,FROZEN FROM OPERATOR-APPROVED ROW,09:39:08,4.070000,4.070000,09:39:08,0.258397932816537467700258400,-0.2457002457002457002457002500,09:39:08,09:39:09,0.500985,True,0,True,,TOUCH-F3-T5,09:39:08,09:39:50,4.040000,4.392764857881136950904392800,5.167958656330749354005168000,-0.775193798449612403100775200,3.770000,10:00:02,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-01,SSM,PRIMARY,09:37:41,3.87,FROZEN FROM OPERATOR-APPROVED ROW,09:39:08,4.070000,4.070000,09:39:08,0.258397932816537467700258400,-0.2457002457002457002457002500,09:39:08,09:39:09,0.500985,True,0,True,,TOUCH-F3-T3,09:39:08,09:39:42,4.120000,6.459948320413436692506459900,5.167958656330749354005168000,1.291989664082687338501291900,3.770000,10:00:02,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-01,SSM,PRIMARY,09:37:41,3.87,FROZEN FROM OPERATOR-APPROVED ROW,09:39:08,4.070000,4.070000,09:39:08,0.258397932816537467700258400,-0.2457002457002457002457002500,09:39:08,09:39:09,0.500985,True,0,True,,TOUCH-F4-T5,09:39:08,09:39:50,4.040000,4.392764857881136950904392800,5.167958656330749354005168000,-0.775193798449612403100775200,3.770000,10:00:02,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-01,SSM,PRIMARY,09:37:41,3.87,FROZEN FROM OPERATOR-APPROVED ROW,09:39:08,4.070000,4.070000,09:39:08,0.258397932816537467700258400,-0.2457002457002457002457002500,09:39:08,09:39:09,0.500985,True,0,True,,TOUCH-F4-T3,09:39:08,09:39:42,4.120000,6.459948320413436692506459900,5.167958656330749354005168000,1.291989664082687338501291900,3.770000,10:00:02,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-01,SSM,PRIMARY,09:37:41,3.87,FROZEN FROM OPERATOR-APPROVED ROW,09:39:08,4.070000,4.070000,09:39:08,0.258397932816537467700258400,-0.2457002457002457002457002500,09:39:08,09:39:09,0.500985,True,0,True,,MINUTE_CLOSE-F3-T5,09:42:00,09:43:05,4.040000,4.392764857881136950904392800,5.167958656330749354005168000,-0.775193798449612403100775200,3.770000,10:00:02,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-01,SSM,PRIMARY,09:37:41,3.87,FROZEN FROM OPERATOR-APPROVED ROW,09:39:08,4.070000,4.070000,09:39:08,0.258397932816537467700258400,-0.2457002457002457002457002500,09:39:08,09:39:09,0.500985,True,0,True,,MINUTE_CLOSE-F3-T3,09:42:00,09:42:59,4.120000,6.459948320413436692506459900,5.167958656330749354005168000,1.291989664082687338501291900,3.770000,10:00:02,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-01,SSM,PRIMARY,09:37:41,3.87,FROZEN FROM OPERATOR-APPROVED ROW,09:39:08,4.070000,4.070000,09:39:08,0.258397932816537467700258400,-0.2457002457002457002457002500,09:39:08,09:39:09,0.500985,True,0,True,,MINUTE_CLOSE-F4-T5,09:42:00,09:43:05,4.040000,4.392764857881136950904392800,5.167958656330749354005168000,-0.775193798449612403100775200,3.770000,10:00:02,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-01,SSM,PRIMARY,09:37:41,3.87,FROZEN FROM OPERATOR-APPROVED ROW,09:39:08,4.070000,4.070000,09:39:08,0.258397932816537467700258400,-0.2457002457002457002457002500,09:39:08,09:39:09,0.500985,True,0,True,,MINUTE_CLOSE-F4-T3,09:42:00,09:42:59,4.120000,6.459948320413436692506459900,5.167958656330749354005168000,1.291989664082687338501291900,3.770000,10:00:02,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-02,VIVK,PRIMARY,09:30:29,1.11,FROZEN FROM OPERATOR-APPROVED ROW,-,,,-,,,-,-,,False,0,False,UNANSWERABLE: incomplete entry-to-10:00 executable quote window,TOUCH-F3-T5,-,-,,,,,,-,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-02,VIVK,PRIMARY,09:30:29,1.11,FROZEN FROM OPERATOR-APPROVED ROW,-,,,-,,,-,-,,False,0,False,UNANSWERABLE: incomplete entry-to-10:00 executable quote window,TOUCH-F3-T3,-,-,,,,,,-,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-02,VIVK,PRIMARY,09:30:29,1.11,FROZEN FROM OPERATOR-APPROVED ROW,-,,,-,,,-,-,,False,0,False,UNANSWERABLE: incomplete entry-to-10:00 executable quote window,TOUCH-F4-T5,-,-,,,,,,-,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-02,VIVK,PRIMARY,09:30:29,1.11,FROZEN FROM OPERATOR-APPROVED ROW,-,,,-,,,-,-,,False,0,False,UNANSWERABLE: incomplete entry-to-10:00 executable quote window,TOUCH-F4-T3,-,-,,,,,,-,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-02,VIVK,PRIMARY,09:30:29,1.11,FROZEN FROM OPERATOR-APPROVED ROW,-,,,-,,,-,-,,False,0,False,UNANSWERABLE: incomplete entry-to-10:00 executable quote window,MINUTE_CLOSE-F3-T5,-,-,,,,,,-,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-02,VIVK,PRIMARY,09:30:29,1.11,FROZEN FROM OPERATOR-APPROVED ROW,-,,,-,,,-,-,,False,0,False,UNANSWERABLE: incomplete entry-to-10:00 executable quote window,MINUTE_CLOSE-F3-T3,-,-,,,,,,-,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-02,VIVK,PRIMARY,09:30:29,1.11,FROZEN FROM OPERATOR-APPROVED ROW,-,,,-,,,-,-,,False,0,False,UNANSWERABLE: incomplete entry-to-10:00 executable quote window,MINUTE_CLOSE-F4-T5,-,-,,,,,,-,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-09-02,VIVK,PRIMARY,09:30:29,1.11,FROZEN FROM OPERATOR-APPROVED ROW,-,,,-,,,-,-,,False,0,False,UNANSWERABLE: incomplete entry-to-10:00 executable quote window,MINUTE_CLOSE-F4-T3,-,-,,,,,,-,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-08-27,PPCB,PPCB_SEPARATE,09:32:00,3.780000,ASSUMED FIRST POSITIVE ASK AT/AFTER OPERATOR-SUPPLIED 09:32 ATR FLIP (09:32:00 ET),09:32:38,3.970000,3.970000,09:32:38,0.264550264550264550264550200,-0.2518891687657430730478589400,09:32:38,09:32:38,0.249861,True,0,True,,TOUCH-F3-T5,09:32:38,09:33:03,3.930000,3.968253968253968253968254000,5.026455026455026455026455000,-1.058201058201058201058201000,3.380000,10:00:00,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-08-27,PPCB,PPCB_SEPARATE,09:32:00,3.780000,ASSUMED FIRST POSITIVE ASK AT/AFTER OPERATOR-SUPPLIED 09:32 ATR FLIP (09:32:00 ET),09:32:38,3.970000,3.970000,09:32:38,0.264550264550264550264550200,-0.2518891687657430730478589400,09:32:38,09:32:38,0.249861,True,0,True,,TOUCH-F3-T3,09:32:38,09:33:02,4.000000,5.820105820105820105820105800,5.026455026455026455026455000,0.793650793650793650793650800,3.380000,10:00:00,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-08-27,PPCB,PPCB_SEPARATE,09:32:00,3.780000,ASSUMED FIRST POSITIVE ASK AT/AFTER OPERATOR-SUPPLIED 09:32 ATR FLIP (09:32:00 ET),09:32:38,3.970000,3.970000,09:32:38,0.264550264550264550264550200,-0.2518891687657430730478589400,09:32:38,09:32:38,0.249861,True,0,True,,TOUCH-F4-T5,09:32:38,09:32:42,3.930000,3.968253968253968253968254000,5.026455026455026455026455000,-1.058201058201058201058201000,3.380000,10:00:00,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-08-27,PPCB,PPCB_SEPARATE,09:32:00,3.780000,ASSUMED FIRST POSITIVE ASK AT/AFTER OPERATOR-SUPPLIED 09:32 ATR FLIP (09:32:00 ET),09:32:38,3.970000,3.970000,09:32:38,0.264550264550264550264550200,-0.2518891687657430730478589400,09:32:38,09:32:38,0.249861,True,0,True,,TOUCH-F4-T3,09:32:38,09:32:42,3.930000,3.968253968253968253968254000,5.026455026455026455026455000,-1.058201058201058201058201000,3.380000,10:00:00,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-08-27,PPCB,PPCB_SEPARATE,09:32:00,3.780000,ASSUMED FIRST POSITIVE ASK AT/AFTER OPERATOR-SUPPLIED 09:32 ATR FLIP (09:32:00 ET),09:32:38,3.970000,3.970000,09:32:38,0.264550264550264550264550200,-0.2518891687657430730478589400,09:32:38,09:32:38,0.249861,True,0,True,,MINUTE_CLOSE-F3-T5,09:33:00,09:33:03,3.930000,3.968253968253968253968254000,5.026455026455026455026455000,-1.058201058201058201058201000,3.380000,10:00:00,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-08-27,PPCB,PPCB_SEPARATE,09:32:00,3.780000,ASSUMED FIRST POSITIVE ASK AT/AFTER OPERATOR-SUPPLIED 09:32 ATR FLIP (09:32:00 ET),09:32:38,3.970000,3.970000,09:32:38,0.264550264550264550264550200,-0.2518891687657430730478589400,09:32:38,09:32:38,0.249861,True,0,True,,MINUTE_CLOSE-F3-T3,09:33:00,09:33:02,4.000000,5.820105820105820105820105800,5.026455026455026455026455000,0.793650793650793650793650800,3.380000,10:00:00,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-08-27,PPCB,PPCB_SEPARATE,09:32:00,3.780000,ASSUMED FIRST POSITIVE ASK AT/AFTER OPERATOR-SUPPLIED 09:32 ATR FLIP (09:32:00 ET),09:32:38,3.970000,3.970000,09:32:38,0.264550264550264550264550200,-0.2518891687657430730478589400,09:32:38,09:32:38,0.249861,True,0,True,,MINUTE_CLOSE-F4-T5,09:33:00,09:33:03,3.930000,3.968253968253968253968254000,5.026455026455026455026455000,-1.058201058201058201058201000,3.380000,10:00:00,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
2026-08-27,PPCB,PPCB_SEPARATE,09:32:00,3.780000,ASSUMED FIRST POSITIVE ASK AT/AFTER OPERATOR-SUPPLIED 09:32 ATR FLIP (09:32:00 ET),09:32:38,3.970000,3.970000,09:32:38,0.264550264550264550264550200,-0.2518891687657430730478589400,09:32:38,09:32:38,0.249861,True,0,True,,MINUTE_CLOSE-F4-T3,09:33:00,09:33:02,4.000000,5.820105820105820105820105800,5.026455026455026455026455000,0.793650793650793650793650800,3.380000,10:00:00,SIMULATED | NO REALISED CONTROL | NOT SIZE-QUALIFIED
