session_day_et,symbol,policy,entry_slot,entry_mode,order_type,scanner_window_start,scanner_window_end,arm_bar_ts_ms,signal_ts,entry_ts,entry_px,target_px,floor_px,exit_trigger_ts,exit_ts,exit_px,exit_reason,ret_pct,duration_seconds,mfe_pct,mae_pct,first_plus_1_ts,first_plus_2_ts,first_minus_1_ts,first_minus_2_ts,quotes_observed
2026-08-27,CELU,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-27T14:25:42+00:00,,0,2026-08-27T19:22:00+00:00,2026-08-27T19:39:17.215000+00:00,2.12,2.1624000000000003,2.0988,2026-08-27T19:43:55.152719+00:00,2026-08-27T19:43:55.153076+00:00,2.09,floor,-1.4150943396226532,277.938076,0.9433962264150951,-1.4150943396226532,,,2026-08-27T19:43:55.152719+00:00,,2851
2026-08-27,CELU,target+2_floor+0,first,resting,STOP_LIMIT,2026-08-27T14:25:42+00:00,,0,2026-08-27T16:14:00+00:00,2026-08-27T16:35:28.976000+00:00,2.01,2.0502,2.01,2026-08-27T16:35:29.001621+00:00,2026-08-27T16:35:29.002139+00:00,2.0,floor,-0.4975124378109347,0.026139,0.0,-0.4975124378109347,,,,,2
2026-08-27,CELU,target+2_floor+0,reclaim,resting,STOP_LIMIT,2026-08-27T14:25:42+00:00,,1787848500000,2026-08-27T16:38:00+00:00,2026-08-27T16:39:21.672000+00:00,2.08,2.1216,2.08,2026-08-27T16:39:21.729756+00:00,2026-08-27T16:39:21.730041+00:00,2.07,floor,-0.4807692307692419,0.058041,0.0,-0.4807692307692419,,,,,2
2026-08-27,CELU,target+2_floor+0,first,resting,STOP_LIMIT,2026-08-27T14:25:42+00:00,,0,2026-08-27T17:20:00+00:00,2026-08-27T18:15:59.508000+00:00,2.13,2.1726,2.13,2026-08-27T18:15:59.832011+00:00,2026-08-27T18:15:59.850972+00:00,2.12,floor,-0.4694835680751074,0.342972,0.0,-0.4694835680751074,,,,,2
2026-08-27,CELU,target+2_floor+0,reclaim,resting,STOP_LIMIT,2026-08-27T14:25:42+00:00,,1787854500000,2026-08-27T18:18:00+00:00,2026-08-27T18:20:00.020000+00:00,2.28,2.3255999999999997,2.28,2026-08-27T18:20:00.564458+00:00,2026-08-27T18:20:00.570501+00:00,2.26,floor,-0.8771929824561412,0.550501,0.0,-0.8771929824561412,,,,,2
2026-08-27,CELU,target+2_floor+0,first,resting,STOP_LIMIT,2026-08-27T14:25:42+00:00,,0,2026-08-27T19:22:00+00:00,2026-08-27T19:39:17.215000+00:00,2.12,2.1624000000000003,2.12,2026-08-27T19:39:17.944210+00:00,2026-08-27T19:39:17.961076+00:00,2.1,floor,-0.9433962264150951,0.746076,0.0,-0.9433962264150951,,,,,2
2026-08-27,MIMI,target+1_floor-2,first,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,0,2026-08-27T15:22:00+00:00,2026-08-27T15:29:44.815000+00:00,2.67,2.6967,2.6166,2026-08-27T15:30:12.067581+00:00,2026-08-27T15:30:12.067581+00:00,2.6967,target,0.9999999999999979,27.252581,1.123595505617987,-0.37453183520598454,2026-08-27T15:30:12.067581+00:00,,,,228
2026-08-27,MIMI,target+1_floor-2,reclaim,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,1787844540000,2026-08-27T15:32:00+00:00,2026-08-27T15:46:29.211000+00:00,2.79,2.8179,2.7342,2026-08-27T15:50:47.220062+00:00,2026-08-27T15:50:47.220334+00:00,2.74,floor,-1.7921146953404954,258.009334,0.7168458781362014,-2.1505376344086042,,,2026-08-27T15:46:39.946495+00:00,2026-08-27T15:50:47.220062+00:00,1082
2026-08-27,MIMI,target+1_floor-2,reclaim,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,1787849880000,2026-08-27T17:02:00+00:00,2026-08-27T17:02:48.235000+00:00,2.67,2.6967,2.6166,2026-08-27T17:03:59.491587+00:00,2026-08-27T17:03:59.491715+00:00,2.61,floor,-2.247191011235957,71.256715,0.0,-2.247191011235957,,,2026-08-27T17:03:19.863527+00:00,2026-08-27T17:03:59.491587+00:00,53
2026-08-27,MIMI,target+1_floor-1,first,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,0,2026-08-27T15:22:00+00:00,2026-08-27T15:29:44.815000+00:00,2.67,2.6967,2.6433,2026-08-27T15:30:12.067581+00:00,2026-08-27T15:30:12.067581+00:00,2.6967,target,0.9999999999999979,27.252581,1.123595505617987,-0.37453183520598454,2026-08-27T15:30:12.067581+00:00,,,,228
2026-08-27,MIMI,target+1_floor-1,reclaim,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,1787844540000,2026-08-27T15:32:00+00:00,2026-08-27T15:46:29.211000+00:00,2.79,2.8179,2.7621,2026-08-27T15:46:39.946495+00:00,2026-08-27T15:46:39.946700+00:00,2.76,floor,-1.0752688172043101,10.7357,0.0,-1.0752688172043101,,,2026-08-27T15:46:39.946495+00:00,,66
2026-08-27,MIMI,target+1_floor-1,reclaim,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,1787849880000,2026-08-27T17:02:00+00:00,2026-08-27T17:02:48.235000+00:00,2.67,2.6967,2.6433,2026-08-27T17:03:19.863527+00:00,2026-08-27T17:03:19.864030+00:00,2.64,floor,-1.1235955056179703,31.62903,0.0,-1.1235955056179703,,,2026-08-27T17:03:19.863527+00:00,,34
2026-08-27,MIMI,target+1_floor+0,first,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,0,2026-08-27T15:22:00+00:00,2026-08-27T15:29:44.815000+00:00,2.67,2.6967,2.67,2026-08-27T15:29:47.227932+00:00,2026-08-27T15:29:51.058169+00:00,2.66,floor,-0.37453183520598454,6.243169,0.0,-0.37453183520598454,,,,,2
2026-08-27,MIMI,target+1_floor+0,reclaim,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,1787844540000,2026-08-27T15:32:00+00:00,2026-08-27T15:46:29.211000+00:00,2.79,2.8179,2.79,2026-08-27T15:46:29.580393+00:00,2026-08-27T15:46:29.581112+00:00,2.78,floor,-0.3584229390681086,0.370112,0.0,-0.3584229390681086,,,,,2
2026-08-27,MIMI,target+1_floor+0,reclaim,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,1787849880000,2026-08-27T17:02:00+00:00,2026-08-27T17:02:48.235000+00:00,2.67,2.6967,2.67,2026-08-27T17:02:59.734886+00:00,2026-08-27T17:02:59.735558+00:00,2.66,floor,-0.37453183520598454,11.500558,0.0,-0.37453183520598454,,,,,2
2026-08-27,MIMI,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,0,2026-08-27T15:22:00+00:00,2026-08-27T15:29:44.815000+00:00,2.67,2.7234,2.6166,2026-08-27T15:31:00.635599+00:00,2026-08-27T15:31:00.635599+00:00,2.7234,target,1.9999999999999958,75.820599,2.247191011235957,-0.37453183520598454,2026-08-27T15:30:12.067581+00:00,2026-08-27T15:31:00.635599+00:00,,,461
2026-08-27,MIMI,target+2_floor-2,reclaim,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,1787844540000,2026-08-27T15:32:00+00:00,2026-08-27T15:46:29.211000+00:00,2.79,2.8458,2.7342,2026-08-27T15:50:47.220062+00:00,2026-08-27T15:50:47.220334+00:00,2.74,floor,-1.7921146953404954,258.009334,0.7168458781362014,-2.1505376344086042,,,2026-08-27T15:46:39.946495+00:00,2026-08-27T15:50:47.220062+00:00,1082
2026-08-27,MIMI,target+2_floor-2,reclaim,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,1787849880000,2026-08-27T17:02:00+00:00,2026-08-27T17:02:48.235000+00:00,2.67,2.7234,2.6166,2026-08-27T17:03:59.491587+00:00,2026-08-27T17:03:59.491715+00:00,2.61,floor,-2.247191011235957,71.256715,0.0,-2.247191011235957,,,2026-08-27T17:03:19.863527+00:00,2026-08-27T17:03:59.491587+00:00,53
2026-08-27,MIMI,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,0,2026-08-27T15:22:00+00:00,2026-08-27T15:29:44.815000+00:00,2.67,2.7234,2.6433,2026-08-27T15:31:00.635599+00:00,2026-08-27T15:31:00.635599+00:00,2.7234,target,1.9999999999999958,75.820599,2.247191011235957,-0.37453183520598454,2026-08-27T15:30:12.067581+00:00,2026-08-27T15:31:00.635599+00:00,,,461
2026-08-27,MIMI,target+2_floor-1,reclaim,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,1787844540000,2026-08-27T15:32:00+00:00,2026-08-27T15:46:29.211000+00:00,2.79,2.8458,2.7621,2026-08-27T15:46:39.946495+00:00,2026-08-27T15:46:39.946700+00:00,2.76,floor,-1.0752688172043101,10.7357,0.0,-1.0752688172043101,,,2026-08-27T15:46:39.946495+00:00,,66
2026-08-27,MIMI,target+2_floor-1,reclaim,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,1787849880000,2026-08-27T17:02:00+00:00,2026-08-27T17:02:48.235000+00:00,2.67,2.7234,2.6433,2026-08-27T17:03:19.863527+00:00,2026-08-27T17:03:19.864030+00:00,2.64,floor,-1.1235955056179703,31.62903,0.0,-1.1235955056179703,,,2026-08-27T17:03:19.863527+00:00,,34
2026-08-27,MIMI,target+2_floor+0,first,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,0,2026-08-27T15:22:00+00:00,2026-08-27T15:29:44.815000+00:00,2.67,2.7234,2.67,2026-08-27T15:29:47.227932+00:00,2026-08-27T15:29:51.058169+00:00,2.66,floor,-0.37453183520598454,6.243169,0.0,-0.37453183520598454,,,,,2
2026-08-27,MIMI,target+2_floor+0,reclaim,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,1787844540000,2026-08-27T15:32:00+00:00,2026-08-27T15:46:29.211000+00:00,2.79,2.8458,2.79,2026-08-27T15:46:29.580393+00:00,2026-08-27T15:46:29.581112+00:00,2.78,floor,-0.3584229390681086,0.370112,0.0,-0.3584229390681086,,,,,2
2026-08-27,MIMI,target+2_floor+0,reclaim,resting,STOP_LIMIT,2026-08-27T13:42:24+00:00,2026-08-27T18:08:39.202000+00:00,1787849880000,2026-08-27T17:02:00+00:00,2026-08-27T17:02:48.235000+00:00,2.67,2.7234,2.67,2026-08-27T17:02:59.734886+00:00,2026-08-27T17:02:59.735558+00:00,2.66,floor,-0.37453183520598454,11.500558,0.0,-0.37453183520598454,,,,,2
2026-08-27,PPCB,target+1_floor-2,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T14:58:00+00:00,2026-08-27T14:59:27.311000+00:00,2.82,2.8482,2.7636,2026-08-27T14:59:34.704293+00:00,2026-08-27T14:59:34.704293+00:00,2.8482,target,1.0000000000000002,7.393293,1.0638297872340514,-0.7092198581560291,2026-08-27T14:59:34.704293+00:00,,,,174
2026-08-27,PPCB,target+1_floor-2,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787842740000,2026-08-27T15:02:00+00:00,2026-08-27T15:09:22.377000+00:00,2.86,2.8886,2.8028,2026-08-27T15:10:06.208535+00:00,2026-08-27T15:10:06.210093+00:00,2.8,floor,-2.0979020979020997,43.833093,0.0,-2.0979020979020997,,,2026-08-27T15:09:43.386438+00:00,2026-08-27T15:10:06.208535+00:00,288
2026-08-27,PPCB,target+1_floor-2,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T16:53:00+00:00,2026-08-27T16:58:23.443000+00:00,2.42,2.4442,2.3716,2026-08-27T17:00:33.415709+00:00,2026-08-27T17:00:33.416105+00:00,2.37,floor,-2.0661157024793315,129.973105,0.0,-2.0661157024793315,,,2026-08-27T16:58:26.896553+00:00,2026-08-27T17:00:33.415709+00:00,503
2026-08-27,PPCB,target+1_floor-2,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T17:35:00+00:00,2026-08-27T17:44:30.289000+00:00,2.13,2.1513,2.0873999999999997,2026-08-27T17:45:24.891820+00:00,2026-08-27T17:45:24.892505+00:00,2.08,floor,-2.3474178403755785,54.603505,0.0,-2.3474178403755785,,,2026-08-27T17:44:31.141116+00:00,2026-08-27T17:45:24.891820+00:00,224
2026-08-27,PPCB,target+1_floor-2,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T17:49:00+00:00,2026-08-27T17:51:53.572000+00:00,2.13,2.1513,2.0873999999999997,2026-08-27T17:53:17.316072+00:00,2026-08-27T17:53:17.316072+00:00,2.1513,target,1.0000000000000044,83.744072,1.408450704225364,-0.9389671361502356,2026-08-27T17:53:17.316072+00:00,,,,261
2026-08-27,PPCB,target+1_floor-2,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T18:15:00+00:00,2026-08-27T18:15:41.425000+00:00,2.21,2.2321,2.1658,2026-08-27T18:21:35.466443+00:00,2026-08-27T18:21:35.466703+00:00,2.16,floor,-2.262443438914019,354.041703,0.9049773755656116,-2.262443438914019,,,2026-08-27T18:19:16.279262+00:00,2026-08-27T18:21:35.466443+00:00,980
2026-08-27,PPCB,target+1_floor-2,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787854500000,2026-08-27T18:22:00+00:00,2026-08-27T18:27:55.507000+00:00,2.24,2.2624000000000004,2.1952000000000003,2026-08-27T18:33:55.093941+00:00,2026-08-27T18:33:55.094141+00:00,2.2,floor,-1.785714285714287,359.587141,0.44642857142856185,-2.232142857142869,,,2026-08-27T18:31:33.469563+00:00,2026-08-27T18:33:55.093941+00:00,1506
2026-08-27,PPCB,target+1_floor-2,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787857800000,2026-08-27T19:13:00+00:00,2026-08-27T19:13:01.665000+00:00,2.35,2.3735,2.303,2026-08-27T19:13:28.388778+00:00,2026-08-27T19:13:28.388949+00:00,2.3,floor,-2.1276595744680966,26.723949,0.0,-2.1276595744680966,,,2026-08-27T19:13:20.875872+00:00,2026-08-27T19:13:28.388778+00:00,202
2026-08-27,PPCB,target+1_floor-1,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T14:58:00+00:00,2026-08-27T14:59:27.311000+00:00,2.82,2.8482,2.7918,2026-08-27T14:59:34.704293+00:00,2026-08-27T14:59:34.704293+00:00,2.8482,target,1.0000000000000002,7.393293,1.0638297872340514,-0.7092198581560291,2026-08-27T14:59:34.704293+00:00,,,,174
2026-08-27,PPCB,target+1_floor-1,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787842740000,2026-08-27T15:02:00+00:00,2026-08-27T15:09:22.377000+00:00,2.86,2.8886,2.8314,2026-08-27T15:09:43.386438+00:00,2026-08-27T15:09:43.386739+00:00,2.83,floor,-1.0489510489510423,21.009739,0.0,-1.0489510489510423,,,2026-08-27T15:09:43.386438+00:00,,206
2026-08-27,PPCB,target+1_floor-1,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T16:53:00+00:00,2026-08-27T16:58:23.443000+00:00,2.42,2.4442,2.3958,2026-08-27T16:58:26.896553+00:00,2026-08-27T16:58:26.897192+00:00,2.39,floor,-1.2396694214875952,3.454192,0.0,-1.2396694214875952,,,2026-08-27T16:58:26.896553+00:00,,41
2026-08-27,PPCB,target+1_floor-1,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T17:35:00+00:00,2026-08-27T17:44:30.289000+00:00,2.13,2.1513,2.1087,2026-08-27T17:44:31.141116+00:00,2026-08-27T17:44:31.141367+00:00,2.1,floor,-1.408450704225343,0.852367,0.0,-1.408450704225343,,,2026-08-27T17:44:31.141116+00:00,,61
2026-08-27,PPCB,target+1_floor-1,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T17:49:00+00:00,2026-08-27T17:51:53.572000+00:00,2.13,2.1513,2.1087,2026-08-27T17:53:17.316072+00:00,2026-08-27T17:53:17.316072+00:00,2.1513,target,1.0000000000000044,83.744072,1.408450704225364,-0.9389671361502356,2026-08-27T17:53:17.316072+00:00,,,,261
2026-08-27,PPCB,target+1_floor-1,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T18:15:00+00:00,2026-08-27T18:15:41.425000+00:00,2.21,2.2321,2.1879,2026-08-27T18:19:16.279262+00:00,2026-08-27T18:19:16.279912+00:00,2.18,floor,-1.3574660633484075,214.854912,0.9049773755656116,-1.3574660633484075,,,2026-08-27T18:19:16.279262+00:00,,669
2026-08-27,PPCB,target+1_floor-1,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787854500000,2026-08-27T18:20:00+00:00,2026-08-27T18:27:55.507000+00:00,2.24,2.2624000000000004,2.2176,2026-08-27T18:31:33.469563+00:00,2026-08-27T18:31:33.469846+00:00,2.21,floor,-1.3392857142857253,217.962846,0.44642857142856185,-1.3392857142857253,,,2026-08-27T18:31:33.469563+00:00,,1218
2026-08-27,PPCB,target+1_floor-1,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787857800000,2026-08-27T19:13:00+00:00,2026-08-27T19:13:01.665000+00:00,2.35,2.3735,2.3265000000000002,2026-08-27T19:13:20.875872+00:00,2026-08-27T19:13:20.876473+00:00,2.32,floor,-1.2765957446808616,19.211473,0.0,-1.2765957446808616,,,2026-08-27T19:13:20.875872+00:00,,133
2026-08-27,PPCB,target+1_floor+0,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T14:58:00+00:00,2026-08-27T14:59:27.311000+00:00,2.82,2.8482,2.82,2026-08-27T14:59:27.753376+00:00,2026-08-27T14:59:27.753831+00:00,2.81,floor,-0.35460992907800665,0.442831,0.0,-0.35460992907800665,,,,,2
2026-08-27,PPCB,target+1_floor+0,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787842740000,2026-08-27T15:02:00+00:00,2026-08-27T15:09:22.377000+00:00,2.86,2.8886,2.86,2026-08-27T15:09:23.316603+00:00,2026-08-27T15:09:23.319924+00:00,2.85,floor,-0.3496503496503422,0.942924,0.0,-0.3496503496503422,,,,,2
2026-08-27,PPCB,target+1_floor+0,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T16:53:00+00:00,2026-08-27T16:58:23.443000+00:00,2.42,2.4442,2.42,2026-08-27T16:58:24.172526+00:00,2026-08-27T16:58:24.172812+00:00,2.41,floor,-0.41322314049585895,0.729812,0.0,-0.41322314049585895,,,,,2
2026-08-27,PPCB,target+1_floor+0,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T17:35:00+00:00,2026-08-27T17:44:30.289000+00:00,2.13,2.1513,2.13,2026-08-27T17:44:30.324640+00:00,2026-08-27T17:44:30.348137+00:00,2.11,floor,-0.9389671361502356,0.059137,0.0,-0.9389671361502356,,,,,2
2026-08-27,PPCB,target+1_floor+0,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T17:49:00+00:00,2026-08-27T17:51:53.572000+00:00,2.13,2.1513,2.13,2026-08-27T17:51:53.619467+00:00,2026-08-27T17:51:54.978514+00:00,2.12,floor,-0.4694835680751074,1.406514,0.0,-0.4694835680751074,,,,,2
2026-08-27,PPCB,target+1_floor+0,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T18:15:00+00:00,2026-08-27T18:15:41.425000+00:00,2.21,2.2321,2.21,2026-08-27T18:15:41.481852+00:00,2026-08-27T18:15:41.483886+00:00,2.2,floor,-0.4524886877827958,0.058886,0.0,-0.4524886877827958,,,,,2
2026-08-27,PPCB,target+1_floor+0,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787854500000,2026-08-27T18:18:00+00:00,2026-08-27T18:27:55.507000+00:00,2.24,2.2624000000000004,2.24,2026-08-27T18:27:55.873446+00:00,2026-08-27T18:27:56.178963+00:00,2.23,floor,-0.4464285714285817,0.671963,0.0,-0.4464285714285817,,,,,2
2026-08-27,PPCB,target+1_floor+0,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787857800000,2026-08-27T19:13:00+00:00,2026-08-27T19:13:01.665000+00:00,2.35,2.3735,2.35,2026-08-27T19:13:01.909174+00:00,2026-08-27T19:13:02.241791+00:00,2.34,floor,-0.42553191489362685,0.576791,0.0,-0.42553191489362685,,,,,2
2026-08-27,PPCB,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T14:58:00+00:00,2026-08-27T14:59:27.311000+00:00,2.82,2.8764,2.7636,2026-08-27T15:01:25.151245+00:00,2026-08-27T15:01:25.152609+00:00,2.76,floor,-2.1276595744680873,117.841609,1.0638297872340514,-2.1276595744680873,2026-08-27T14:59:34.704293+00:00,,2026-08-27T15:00:27.807793+00:00,2026-08-27T15:01:25.151245+00:00,1287
2026-08-27,PPCB,target+2_floor-2,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787842740000,2026-08-27T15:02:00+00:00,2026-08-27T15:09:22.377000+00:00,2.86,2.9172,2.8028,2026-08-27T15:10:06.208535+00:00,2026-08-27T15:10:06.210093+00:00,2.8,floor,-2.0979020979020997,43.833093,0.0,-2.0979020979020997,,,2026-08-27T15:09:43.386438+00:00,2026-08-27T15:10:06.208535+00:00,288
2026-08-27,PPCB,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T16:53:00+00:00,2026-08-27T16:58:23.443000+00:00,2.42,2.4684,2.3716,2026-08-27T17:00:33.415709+00:00,2026-08-27T17:00:33.416105+00:00,2.37,floor,-2.0661157024793315,129.973105,0.0,-2.0661157024793315,,,2026-08-27T16:58:26.896553+00:00,2026-08-27T17:00:33.415709+00:00,503
2026-08-27,PPCB,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T17:35:00+00:00,2026-08-27T17:44:30.289000+00:00,2.13,2.1726,2.0873999999999997,2026-08-27T17:45:24.891820+00:00,2026-08-27T17:45:24.892505+00:00,2.08,floor,-2.3474178403755785,54.603505,0.0,-2.3474178403755785,,,2026-08-27T17:44:31.141116+00:00,2026-08-27T17:45:24.891820+00:00,224
2026-08-27,PPCB,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T17:49:00+00:00,2026-08-27T17:51:53.572000+00:00,2.13,2.1726,2.0873999999999997,2026-08-27T17:53:47.512406+00:00,2026-08-27T17:53:47.512406+00:00,2.1726,target,2.000000000000009,113.940406,2.3474178403755994,-0.9389671361502356,2026-08-27T17:53:17.316072+00:00,2026-08-27T17:53:47.512406+00:00,,,529
2026-08-27,PPCB,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T18:15:00+00:00,2026-08-27T18:15:41.425000+00:00,2.21,2.2542,2.1658,2026-08-27T18:21:35.466443+00:00,2026-08-27T18:21:35.466703+00:00,2.16,floor,-2.262443438914019,354.041703,0.9049773755656116,-2.262443438914019,,,2026-08-27T18:19:16.279262+00:00,2026-08-27T18:21:35.466443+00:00,980
2026-08-27,PPCB,target+2_floor-2,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787854500000,2026-08-27T18:22:00+00:00,2026-08-27T18:27:55.507000+00:00,2.24,2.2848,2.1952000000000003,2026-08-27T18:33:55.093941+00:00,2026-08-27T18:33:55.094141+00:00,2.2,floor,-1.785714285714287,359.587141,0.44642857142856185,-2.232142857142869,,,2026-08-27T18:31:33.469563+00:00,2026-08-27T18:33:55.093941+00:00,1506
2026-08-27,PPCB,target+2_floor-2,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787857800000,2026-08-27T19:13:00+00:00,2026-08-27T19:13:01.665000+00:00,2.35,2.3970000000000002,2.303,2026-08-27T19:13:28.388778+00:00,2026-08-27T19:13:28.388949+00:00,2.3,floor,-2.1276595744680966,26.723949,0.0,-2.1276595744680966,,,2026-08-27T19:13:20.875872+00:00,2026-08-27T19:13:28.388778+00:00,202
2026-08-27,PPCB,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T14:58:00+00:00,2026-08-27T14:59:27.311000+00:00,2.82,2.8764,2.7918,2026-08-27T15:00:27.807793+00:00,2026-08-27T15:00:27.808095+00:00,2.79,floor,-1.0638297872340359,60.497095,1.0638297872340514,-1.0638297872340359,2026-08-27T14:59:34.704293+00:00,,2026-08-27T15:00:27.807793+00:00,,952
2026-08-27,PPCB,target+2_floor-1,reclaim,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,1787842740000,2026-08-27T15:02:00+00:00,2026-08-27T15:09:22.377000+00:00,2.86,2.9172,2.8314,2026-08-27T15:09:43.386438+00:00,2026-08-27T15:09:43.386739+00:00,2.83,floor,-1.0489510489510423,21.009739,0.0,-1.0489510489510423,,,2026-08-27T15:09:43.386438+00:00,,206
2026-08-27,PPCB,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T16:53:00+00:00,2026-08-27T16:58:23.443000+00:00,2.42,2.4684,2.3958,2026-08-27T16:58:26.896553+00:00,2026-08-27T16:58:26.897192+00:00,2.39,floor,-1.2396694214875952,3.454192,0.0,-1.2396694214875952,,,2026-08-27T16:58:26.896553+00:00,,41
2026-08-27,PPCB,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T17:35:00+00:00,2026-08-27T17:44:30.289000+00:00,2.13,2.1726,2.1087,2026-08-27T17:44:31.141116+00:00,2026-08-27T17:44:31.141367+00:00,2.1,floor,-1.408450704225343,0.852367,0.0,-1.408450704225343,,,2026-08-27T17:44:31.141116+00:00,,61
2026-08-27,PPCB,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T17:49:00+00:00,2026-08-27T17:51:53.572000+00:00,2.13,2.1726,2.1087,2026-08-27T17:53:47.512406+00:00,2026-08-27T17:53:47.512406+00:00,2.1726,target,2.000000000000009,113.940406,2.3474178403755994,-0.9389671361502356,2026-08-27T17:53:17.316072+00:00,2026-08-27T17:53:47.512406+00:00,,,529
2026-08-27,PPCB,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-27T12:31:04+00:00,,0,2026-08-27T18:15:00+00:00,2026-08-27T18:15:41.425000+00:00,2.21,2.2542,2.1879,2026-08-27T18:19:16.279262+00:00,2026-08-27T18:19:16.279912+00:00,2.18,floor,-1.3574660633484075,214.854912,0.9049773755656116,-1.3574660633484075,,,2026-08-27T18:19:16.279262+00:00,,669
