session_day_et,symbol,buy_signal_ts,entry_ts,entry_px,reached_5,checkpoint_minutes,checkpoint_ts,quote_ts,current_return_pct,max_up_so_far_pct,max_down_so_far_pct,touched_plus_2,touched_minus_3,last_bar_ts,last_bar_direction,latest_minute_new_low,every_minute_new_low,new_low_streak_minutes
2026-08-24,BTCT,2026-08-24T13:27:00+00:00,2026-08-24T13:27:00.003525+00:00,1.69,False,3,2026-08-24T13:30:00.003525+00:00,2026-08-24T13:29:59.800197+00:00,-3.550295857988175,-0.5917159763313578,-4.1420118343195185,False,True,2026-08-24T13:30:00+00:00,down,True,True,2
2026-08-24,BTCT,2026-08-24T13:27:00+00:00,2026-08-24T13:27:00.003525+00:00,1.69,False,5,2026-08-24T13:32:00.003525+00:00,2026-08-24T13:31:59.612381+00:00,-6.508875739644964,-0.5917159763313578,-8.875739644970409,False,True,2026-08-24T13:32:00+00:00,down,True,True,4
2026-08-24,BTCT,2026-08-24T13:27:00+00:00,2026-08-24T13:27:00.003525+00:00,1.69,False,10,2026-08-24T13:37:00.003525+00:00,2026-08-24T13:36:59.806320+00:00,-7.692307692307693,1.1834319526627297,-9.467455621301767,False,True,2026-08-24T13:37:00+00:00,down,True,False,1
2026-08-24,BTCT,2026-08-24T13:55:00+00:00,2026-08-24T13:55:00.494736+00:00,1.63,True,3,2026-08-24T13:58:00.494736+00:00,2026-08-24T13:57:59.788785+00:00,-1.8404907975459963,1.8404907975460247,-2.4539877300613284,False,False,2026-08-24T13:58:00+00:00,down,False,False,0
2026-08-24,BTCT,2026-08-24T13:55:00+00:00,2026-08-24T13:55:00.494736+00:00,1.63,True,5,2026-08-24T14:00:00.494736+00:00,2026-08-24T14:00:00.112686+00:00,-1.8404907975459963,1.8404907975460247,-2.4539877300613284,False,False,2026-08-24T14:00:00+00:00,down,False,False,0
2026-08-24,BTCT,2026-08-24T13:55:00+00:00,2026-08-24T13:55:00.494736+00:00,1.63,True,10,2026-08-24T14:05:00.494736+00:00,2026-08-24T14:05:00.432051+00:00,18.404907975460134,19.631901840490798,-2.4539877300613284,True,False,2026-08-24T14:05:00+00:00,up,False,False,0
2026-08-24,BTCT,2026-08-24T15:28:00+00:00,2026-08-24T15:28:00.598358+00:00,2.38,False,3,2026-08-24T15:31:00.598358+00:00,2026-08-24T15:30:59.146645+00:00,-3.7815126050420105,-0.42016806722688216,-5.0420168067227,False,True,2026-08-24T15:31:00+00:00,down,False,False,0
2026-08-24,BTCT,2026-08-24T15:28:00+00:00,2026-08-24T15:28:00.598358+00:00,2.38,False,5,2026-08-24T15:33:00.598358+00:00,2026-08-24T15:32:56.775506+00:00,-3.7815126050420105,-0.42016806722688216,-5.0420168067227,False,True,2026-08-24T15:33:00+00:00,up,False,False,0
2026-08-24,BTCT,2026-08-24T15:28:00+00:00,2026-08-24T15:28:00.598358+00:00,2.38,False,10,2026-08-24T15:38:00.598358+00:00,2026-08-24T15:38:00.405187+00:00,-12.605042016806706,-0.42016806722688216,-22.268907563025195,False,True,2026-08-24T15:38:00+00:00,up,False,False,0
2026-08-24,BTCT,2026-08-24T16:06:00+00:00,2026-08-24T16:06:00.301511+00:00,2.31,False,3,2026-08-24T16:09:00.301511+00:00,2026-08-24T16:09:00.173911+00:00,0.4329004329004249,4.761904761904773,-0.4329004329004391,True,False,2026-08-24T16:09:00+00:00,down,False,False,0
2026-08-24,BTCT,2026-08-24T16:06:00+00:00,2026-08-24T16:06:00.301511+00:00,2.31,False,5,2026-08-24T16:11:00.301511+00:00,2026-08-24T16:10:59.414569+00:00,0.4329004329004249,4.761904761904773,-0.4329004329004391,True,False,2026-08-24T16:11:00+00:00,up,False,False,0
2026-08-24,BTCT,2026-08-24T16:06:00+00:00,2026-08-24T16:06:00.301511+00:00,2.31,False,10,2026-08-24T16:16:00.301511+00:00,2026-08-24T16:16:00.276480+00:00,-0.865800865800864,4.761904761904773,-2.597402597402592,True,False,2026-08-24T16:16:00+00:00,up,False,False,0
2026-08-24,BTCT,2026-08-24T17:29:00+00:00,2026-08-24T17:29:00.001103+00:00,2.09,True,3,2026-08-24T17:32:00.001103+00:00,2026-08-24T17:31:58.614774+00:00,0.4784688995215447,1.4354066985646057,-1.4354066985645773,False,False,2026-08-24T17:32:00+00:00,down,False,False,0
2026-08-24,BTCT,2026-08-24T17:29:00+00:00,2026-08-24T17:29:00.001103+00:00,2.09,True,5,2026-08-24T17:34:00.001103+00:00,2026-08-24T17:33:58.619760+00:00,0.0,1.4354066985646057,-1.4354066985645773,False,False,2026-08-24T17:34:00+00:00,down,False,False,0
2026-08-24,BTCT,2026-08-24T17:29:00+00:00,2026-08-24T17:29:00.001103+00:00,2.09,True,10,2026-08-24T17:39:00.001103+00:00,2026-08-24T17:38:59.873777+00:00,0.0,1.4354066985646057,-2.3923444976076524,False,False,2026-08-24T17:39:00+00:00,up,False,False,0
2026-08-24,BTCT,2026-08-24T18:48:00+00:00,2026-08-24T18:48:04.154702+00:00,1.95,False,3,2026-08-24T18:51:04.154702+00:00,2026-08-24T18:51:03.244207+00:00,-2.051282051282058,0.512820512820511,-2.051282051282058,False,False,2026-08-24T18:51:00+00:00,down,True,False,1
2026-08-24,BTCT,2026-08-24T18:48:00+00:00,2026-08-24T18:48:04.154702+00:00,1.95,False,5,2026-08-24T18:53:04.154702+00:00,2026-08-24T18:53:01.637974+00:00,-2.564102564102569,0.512820512820511,-2.564102564102569,False,False,2026-08-24T18:53:00+00:00,flat,True,False,1
2026-08-24,BTCT,2026-08-24T18:48:00+00:00,2026-08-24T18:48:04.154702+00:00,1.95,False,10,2026-08-24T18:58:04.154702+00:00,2026-08-24T18:58:02.219803+00:00,-1.5384615384615472,0.512820512820511,-2.564102564102569,False,False,2026-08-24T18:58:00+00:00,up,False,False,0
2026-08-24,BTCT,2026-08-24T19:47:00+00:00,2026-08-24T19:47:00.061639+00:00,1.87,False,3,2026-08-24T19:50:00.061639+00:00,2026-08-24T19:49:59.574982+00:00,-1.069518716577548,-0.5347593582887669,-1.069518716577548,False,False,2026-08-24T19:50:00+00:00,up,False,False,0
2026-08-24,BTCT,2026-08-24T19:47:00+00:00,2026-08-24T19:47:00.061639+00:00,1.87,False,5,2026-08-24T19:52:00.061639+00:00,2026-08-24T19:51:56.294950+00:00,-1.069518716577548,-0.5347593582887669,-1.069518716577548,False,False,2026-08-24T19:52:00+00:00,down,False,False,0
2026-08-24,BTCT,2026-08-24T19:47:00+00:00,2026-08-24T19:47:00.061639+00:00,1.87,False,10,2026-08-24T19:57:00.061639+00:00,2026-08-24T19:56:59.330216+00:00,-3.7433155080213965,-0.5347593582887669,-3.7433155080213965,False,True,2026-08-24T19:57:00+00:00,down,True,False,1
2026-08-24,LUCY,2026-08-24T18:51:00+00:00,2026-08-24T18:51:00.619173+00:00,1.1,False,3,2026-08-24T18:54:00.619173+00:00,2026-08-24T18:53:55.903403+00:00,-0.9090909090909207,-0.9090909090909207,-1.818181818181813,False,False,2026-08-24T18:54:00+00:00,down,False,False,0
2026-08-24,LUCY,2026-08-24T18:51:00+00:00,2026-08-24T18:51:00.619173+00:00,1.1,False,5,2026-08-24T18:56:00.619173+00:00,2026-08-24T18:55:59.507775+00:00,-2.7272727272727337,-0.9090909090909207,-2.7272727272727337,False,False,2026-08-24T18:56:00+00:00,down,False,False,0
2026-08-24,LUCY,2026-08-24T18:51:00+00:00,2026-08-24T18:51:00.619173+00:00,1.1,False,10,2026-08-24T19:01:00.619173+00:00,2026-08-24T19:00:44.467274+00:00,-2.7272727272727337,-0.9090909090909207,-3.6363636363636402,False,True,2026-08-24T19:01:00+00:00,up,False,False,0
2026-08-24,LUCY,2026-08-24T19:20:00+00:00,2026-08-24T19:20:00.988445+00:00,1.11,False,3,2026-08-24T19:23:00.988445+00:00,2026-08-24T19:22:31.898382+00:00,-2.702702702702709,-0.9009009009009077,-2.702702702702709,False,False,2026-08-24T19:23:00+00:00,up,False,False,0
2026-08-24,LUCY,2026-08-24T19:20:00+00:00,2026-08-24T19:20:00.988445+00:00,1.11,False,5,2026-08-24T19:25:00.988445+00:00,2026-08-24T19:24:57.118007+00:00,-3.6036036036036165,-0.9009009009009077,-3.6036036036036165,False,True,2026-08-24T19:25:00+00:00,down,True,False,1
2026-08-24,LUCY,2026-08-24T19:20:00+00:00,2026-08-24T19:20:00.988445+00:00,1.11,False,10,2026-08-24T19:30:00.988445+00:00,2026-08-24T19:29:59.549653+00:00,-2.702702702702709,-0.9009009009009077,-3.6036036036036165,False,True,2026-08-24T19:30:00+00:00,down,False,False,0
2026-08-24,PMI,2026-08-24T11:34:00+00:00,2026-08-24T11:34:00.855962+00:00,4.37,False,3,2026-08-24T11:37:00.855962+00:00,2026-08-24T11:36:58.741342+00:00,-0.2288329519450798,-0.2288329519450798,-0.2288329519450798,False,False,2026-08-24T11:37:00+00:00,flat,False,False,0
2026-08-24,PMI,2026-08-24T11:34:00+00:00,2026-08-24T11:34:00.855962+00:00,4.37,False,5,2026-08-24T11:39:00.855962+00:00,2026-08-24T11:38:58.809044+00:00,-0.2288329519450798,-0.2288329519450798,-0.2288329519450798,False,False,2026-08-24T11:39:00+00:00,flat,False,False,0
2026-08-24,PMI,2026-08-24T11:34:00+00:00,2026-08-24T11:34:00.855962+00:00,4.37,False,10,2026-08-24T11:44:00.855962+00:00,2026-08-24T11:43:59.952449+00:00,-0.4576659038901738,0.2288329519450656,-0.4576659038901738,False,False,2026-08-24T11:44:00+00:00,down,True,False,1
2026-08-24,PMI,2026-08-24T12:02:00+00:00,2026-08-24T12:02:02.082785+00:00,4.34,False,3,2026-08-24T12:05:02.082785+00:00,2026-08-24T12:04:50.410610+00:00,-0.6912442396313452,-0.4608294930875445,-0.6912442396313452,False,False,2026-08-24T12:05:00+00:00,up,False,False,0
2026-08-24,PMI,2026-08-24T12:02:00+00:00,2026-08-24T12:02:02.082785+00:00,4.34,False,5,2026-08-24T12:07:02.082785+00:00,2026-08-24T12:07:00.604988+00:00,-1.8433179723502349,-0.4608294930875445,-1.8433179723502349,False,False,2026-08-24T12:07:00+00:00,down,True,False,1
2026-08-24,PMI,2026-08-24T12:02:00+00:00,2026-08-24T12:02:02.082785+00:00,4.34,False,10,2026-08-24T12:12:02.082785+00:00,2026-08-24T12:11:58.820370+00:00,1.1520737327188897,1.1520737327188897,-1.8433179723502349,False,False,2026-08-24T12:12:00+00:00,up,False,False,0
2026-08-24,PMI,2026-08-24T12:50:00+00:00,2026-08-24T12:50:03.990114+00:00,4.32,False,3,2026-08-24T12:53:03.990114+00:00,2026-08-24T12:52:52.337314+00:00,0.0,0.23148148148146674,-0.23148148148149517,False,False,2026-08-24T12:53:00+00:00,down,False,False,0
2026-08-24,PMI,2026-08-24T12:50:00+00:00,2026-08-24T12:50:03.990114+00:00,4.32,False,5,2026-08-24T12:55:03.990114+00:00,2026-08-24T12:54:34.267379+00:00,-0.6944444444444571,0.23148148148146674,-0.6944444444444571,False,False,2026-08-24T12:55:00+00:00,down,True,False,1
2026-08-24,PMI,2026-08-24T12:50:00+00:00,2026-08-24T12:50:03.990114+00:00,4.32,False,10,2026-08-24T13:00:03.990114+00:00,2026-08-24T12:59:21.152783+00:00,-0.9259259259259238,0.23148148148146674,-2.0833333333333286,False,False,2026-08-24T13:00:00+00:00,down,False,False,0
2026-08-24,PMI,2026-08-24T13:17:00+00:00,2026-08-24T13:17:00.592729+00:00,4.38,False,3,2026-08-24T13:20:00.592729+00:00,2026-08-24T13:19:56.508581+00:00,-0.684931506849324,0.0,-0.684931506849324,False,False,2026-08-24T13:20:00+00:00,flat,True,False,1
2026-08-24,PMI,2026-08-24T13:17:00+00:00,2026-08-24T13:17:00.592729+00:00,4.38,False,5,2026-08-24T13:22:00.592729+00:00,2026-08-24T13:22:00.486231+00:00,0.0,0.0,-0.684931506849324,False,False,2026-08-24T13:22:00+00:00,up,False,False,0
2026-08-24,PMI,2026-08-24T13:17:00+00:00,2026-08-24T13:17:00.592729+00:00,4.38,False,10,2026-08-24T13:27:00.592729+00:00,2026-08-24T13:26:55.639804+00:00,2.0547945205479294,3.1963470319634553,-0.684931506849324,True,False,2026-08-24T13:27:00+00:00,down,False,False,0
2026-08-24,PMI,2026-08-24T15:58:00+00:00,2026-08-24T15:58:00.551569+00:00,4.35,True,3,2026-08-24T16:01:00.551569+00:00,2026-08-24T16:01:00.447773+00:00,-0.45977011494251485,0.22988505747127874,-1.1494252873563227,False,False,2026-08-24T16:01:00+00:00,flat,False,False,0
2026-08-24,PMI,2026-08-24T15:58:00+00:00,2026-08-24T15:58:00.551569+00:00,4.35,True,5,2026-08-24T16:03:00.551569+00:00,2026-08-24T16:03:00.092258+00:00,-0.6896551724137794,0.22988505747127874,-1.1494252873563227,False,False,2026-08-24T16:03:00+00:00,down,False,False,0
2026-08-24,PMI,2026-08-24T15:58:00+00:00,2026-08-24T15:58:00.551569+00:00,4.35,True,10,2026-08-24T16:08:00.551569+00:00,2026-08-24T16:08:00.270205+00:00,-0.6896551724137794,0.22988505747127874,-2.988505747126439,False,False,2026-08-24T16:08:00+00:00,up,False,False,0
2026-08-24,PMI,2026-08-24T17:42:00+00:00,2026-08-24T17:42:00.137546+00:00,4.63,False,3,2026-08-24T17:45:00.137546+00:00,2026-08-24T17:44:37.830386+00:00,-1.0799136069114468,-0.21598272138227514,-2.5917926565874723,False,False,2026-08-24T17:45:00+00:00,flat,False,False,0
2026-08-24,PMI,2026-08-24T17:42:00+00:00,2026-08-24T17:42:00.137546+00:00,4.63,False,5,2026-08-24T17:47:00.137546+00:00,2026-08-24T17:46:59.254831+00:00,-0.8639308855291574,-0.21598272138227514,-2.5917926565874723,False,False,2026-08-24T17:47:00+00:00,down,False,False,0
2026-08-24,PMI,2026-08-24T17:42:00+00:00,2026-08-24T17:42:00.137546+00:00,4.63,False,10,2026-08-24T17:52:00.137546+00:00,2026-08-24T17:51:45.111856+00:00,-2.375809935205183,-0.21598272138227514,-2.8077753779697616,False,False,2026-08-24T17:52:00+00:00,down,False,False,0
2026-08-24,PMI,2026-08-24T18:43:00+00:00,2026-08-24T18:43:00.203558+00:00,4.62,False,3,2026-08-24T18:46:00.203558+00:00,2026-08-24T18:45:59.413942+00:00,-2.1645021645021814,-0.4329004329004391,-2.3809523809523796,False,False,2026-08-24T18:46:00+00:00,down,True,False,1
2026-08-24,PMI,2026-08-24T18:43:00+00:00,2026-08-24T18:43:00.203558+00:00,4.62,False,5,2026-08-24T18:48:00.203558+00:00,2026-08-24T18:47:48.610683+00:00,-1.731601731601728,-0.4329004329004391,-2.3809523809523796,False,False,2026-08-24T18:48:00+00:00,up,False,False,0
2026-08-24,PMI,2026-08-24T18:43:00+00:00,2026-08-24T18:43:00.203558+00:00,4.62,False,10,2026-08-24T18:53:00.203558+00:00,2026-08-24T18:53:00.157944+00:00,-2.3809523809523796,-0.4329004329004391,-3.030303030303031,False,True,2026-08-24T18:53:00+00:00,down,False,False,0
2026-08-24,PMI,2026-08-24T19:14:00+00:00,2026-08-24T19:14:00.205665+00:00,4.68,True,3,2026-08-24T19:17:00.205665+00:00,2026-08-24T19:16:58.673733+00:00,0.42735042735044715,1.9230769230769198,-1.2820512820512704,False,False,2026-08-24T19:17:00+00:00,down,False,False,0
2026-08-24,PMI,2026-08-24T19:14:00+00:00,2026-08-24T19:14:00.205665+00:00,4.68,True,5,2026-08-24T19:19:00.205665+00:00,2026-08-24T19:19:00.110303+00:00,1.0683760683760823,1.9230769230769198,-1.2820512820512704,False,False,2026-08-24T19:19:00+00:00,up,False,False,0
2026-08-24,PMI,2026-08-24T19:14:00+00:00,2026-08-24T19:14:00.205665+00:00,4.68,True,10,2026-08-24T19:24:00.205665+00:00,2026-08-24T19:24:00.166250+00:00,0.42735042735044715,3.2051282051282186,-3.8461538461538396,True,True,2026-08-24T19:24:00+00:00,up,False,False,0
2026-08-24,XPON,2026-08-24T13:34:00+00:00,2026-08-24T13:34:00.057978+00:00,8.75,False,3,2026-08-24T13:37:00.057978+00:00,2026-08-24T13:36:59.740502+00:00,-8.0,0.34285714285712743,-12.0,False,True,2026-08-24T13:37:00+00:00,down,False,False,0
2026-08-24,XPON,2026-08-24T13:34:00+00:00,2026-08-24T13:34:00.057978+00:00,8.75,False,5,2026-08-24T13:39:00.057978+00:00,2026-08-24T13:38:59.515397+00:00,-9.37142857142858,0.34285714285712743,-12.799999999999997,False,True,2026-08-24T13:39:00+00:00,down,True,False,1
2026-08-24,XPON,2026-08-24T13:34:00+00:00,2026-08-24T13:34:00.057978+00:00,8.75,False,10,2026-08-24T13:44:00.057978+00:00,2026-08-24T13:43:59.706665+00:00,-12.114285714285714,0.34285714285712743,-19.657142857142844,False,True,2026-08-24T13:44:00+00:00,up,False,False,0
2026-08-24,XPON,2026-08-24T14:56:00+00:00,2026-08-24T14:56:00.226711+00:00,7.18,True,3,2026-08-24T14:59:00.226711+00:00,2026-08-24T14:59:00.202508+00:00,-3.064066852367688,1.3927576601671348,-3.760445682451248,False,True,2026-08-24T14:59:00+00:00,down,True,False,1
2026-08-24,XPON,2026-08-24T14:56:00+00:00,2026-08-24T14:56:00.226711+00:00,7.18,True,5,2026-08-24T15:01:00.226711+00:00,2026-08-24T15:00:59.942603+00:00,0.13927576601673763,1.3927576601671348,-4.317548746518099,False,True,2026-08-24T15:01:00+00:00,up,False,False,0
2026-08-24,XPON,2026-08-24T14:56:00+00:00,2026-08-24T14:56:00.226711+00:00,7.18,True,10,2026-08-24T15:06:00.226711+00:00,2026-08-24T15:05:58.618120+00:00,-0.9749303621169929,2.506963788300837,-5.153203342618383,True,True,2026-08-24T15:06:00+00:00,down,False,False,0
2026-08-24,XPON,2026-08-24T17:32:00+00:00,2026-08-24T17:32:00.617511+00:00,7.22,False,3,2026-08-24T17:35:00.617511+00:00,2026-08-24T17:35:00.427736+00:00,2.354570637119096,3.739612188365655,-2.0775623268697956,True,False,2026-08-24T17:35:00+00:00,down,False,False,0
2026-08-24,XPON,2026-08-24T17:32:00+00:00,2026-08-24T17:32:00.617511+00:00,7.22,False,5,2026-08-24T17:37:00.617511+00:00,2026-08-24T17:37:00.386453+00:00,0.8310249307479296,3.739612188365655,-2.0775623268697956,True,False,2026-08-24T17:37:00+00:00,down,False,False,0
2026-08-24,XPON,2026-08-24T17:32:00+00:00,2026-08-24T17:32:00.617511+00:00,7.22,False,10,2026-08-24T17:42:00.617511+00:00,2026-08-24T17:41:59.647107+00:00,0.4155124653739648,3.739612188365655,-2.0775623268697956,True,False,2026-08-24T17:42:00+00:00,up,False,False,0
2026-08-24,XPON,2026-08-24T18:52:00+00:00,2026-08-24T18:52:00.470706+00:00,7.4,True,3,2026-08-24T18:55:00.470706+00:00,2026-08-24T18:55:00.358371+00:00,3.378378378378372,4.459459459459467,-0.9459459459459509,True,False,2026-08-24T18:55:00+00:00,up,False,False,0
2026-08-24,XPON,2026-08-24T18:52:00+00:00,2026-08-24T18:52:00.470706+00:00,7.4,True,5,2026-08-24T18:57:00.470706+00:00,2026-08-24T18:57:00.350524+00:00,-2.567567567567579,7.972972972972968,-7.567567567567579,True,True,2026-08-24T18:57:00+00:00,up,False,False,0
2026-08-24,XPON,2026-08-24T18:52:00+00:00,2026-08-24T18:52:00.470706+00:00,7.4,True,10,2026-08-24T19:02:00.470706+00:00,2026-08-24T19:01:59.591121+00:00,-2.9729729729729826,7.972972972972968,-7.567567567567579,True,True,2026-08-24T19:02:00+00:00,down,False,False,0
2026-08-25,AIXI,2026-08-25T16:24:00+00:00,2026-08-25T16:24:00.285366+00:00,1.16,True,3,2026-08-25T16:27:00.285366+00:00,2026-08-25T16:26:52.447194+00:00,-1.724137931034491,0.0,-2.5862068965517295,False,False,2026-08-25T16:27:00+00:00,up,False,False,0
2026-08-25,AIXI,2026-08-25T16:24:00+00:00,2026-08-25T16:24:00.285366+00:00,1.16,True,5,2026-08-25T16:29:00.285366+00:00,2026-08-25T16:28:57.157283+00:00,-0.8620689655172384,0.0,-2.5862068965517295,False,False,2026-08-25T16:29:00+00:00,up,False,False,0
2026-08-25,AIXI,2026-08-25T16:24:00+00:00,2026-08-25T16:24:00.285366+00:00,1.16,True,10,2026-08-25T16:34:00.285366+00:00,2026-08-25T16:33:58.748947+00:00,2.5862068965517295,5.172413793103445,-2.5862068965517295,True,False,2026-08-25T16:34:00+00:00,down,False,False,0
2026-08-25,AIXI,2026-08-25T17:36:00+00:00,2026-08-25T17:36:01.808671+00:00,1.25,False,3,2026-08-25T17:39:01.808671+00:00,2026-08-25T17:39:00.620621+00:00,1.5999999999999943,2.4000000000000057,-2.4000000000000057,True,False,2026-08-25T17:39:00+00:00,up,False,False,0
2026-08-25,AIXI,2026-08-25T17:36:00+00:00,2026-08-25T17:36:01.808671+00:00,1.25,False,5,2026-08-25T17:41:01.808671+00:00,2026-08-25T17:41:00.536125+00:00,-0.7999999999999972,2.4000000000000057,-2.4000000000000057,True,False,2026-08-25T17:41:00+00:00,down,False,False,0
2026-08-25,AIXI,2026-08-25T17:36:00+00:00,2026-08-25T17:36:01.808671+00:00,1.25,False,10,2026-08-25T17:46:01.808671+00:00,2026-08-25T17:46:01.753228+00:00,-3.200000000000003,2.4000000000000057,-4.800000000000011,True,True,2026-08-25T17:46:00+00:00,up,False,False,0
2026-08-25,AIXI,2026-08-25T18:13:00+00:00,2026-08-25T18:13:01.160804+00:00,1.27,False,3,2026-08-25T18:16:01.160804+00:00,2026-08-25T18:16:00.652474+00:00,-1.5748031496062964,1.5748031496062964,-3.149606299212607,False,True,2026-08-25T18:16:00+00:00,down,False,False,0
2026-08-25,AIXI,2026-08-25T18:13:00+00:00,2026-08-25T18:13:01.160804+00:00,1.27,False,5,2026-08-25T18:18:01.160804+00:00,2026-08-25T18:17:54.702136+00:00,-2.3622047244094517,1.5748031496062964,-3.149606299212607,False,True,2026-08-25T18:18:00+00:00,up,False,False,0
2026-08-25,AIXI,2026-08-25T18:13:00+00:00,2026-08-25T18:13:01.160804+00:00,1.27,False,10,2026-08-25T18:23:01.160804+00:00,2026-08-25T18:22:55.869922+00:00,-5.511811023622045,1.5748031496062964,-5.511811023622045,False,True,2026-08-25T18:23:00+00:00,down,True,False,1
2026-08-25,AIXI,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.371530+00:00,1.27,True,3,2026-08-25T19:48:00.371530+00:00,2026-08-25T19:47:59.775424+00:00,-4.7244094488189035,0.7874015748031411,-4.7244094488189035,False,True,2026-08-25T19:48:00+00:00,down,False,False,0
2026-08-25,AIXI,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.371530+00:00,1.27,True,5,2026-08-25T19:50:00.371530+00:00,2026-08-25T19:49:59.278269+00:00,-3.149606299212607,0.7874015748031411,-4.7244094488189035,False,True,2026-08-25T19:50:00+00:00,up,False,False,0
2026-08-25,AIXI,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.371530+00:00,1.27,True,10,2026-08-25T19:55:00.371530+00:00,2026-08-25T19:55:00.041140+00:00,6.299212598425214,6.299212598425214,-4.7244094488189035,True,True,2026-08-25T19:55:00+00:00,up,False,False,0
2026-08-25,DAIC,2026-08-25T16:06:00+00:00,2026-08-25T16:06:00.328641+00:00,3.46,True,3,2026-08-25T16:09:00.328641+00:00,2026-08-25T16:08:59.481388+00:00,-2.02312138728324,1.1560693641618656,-5.49132947976878,False,True,2026-08-25T16:09:00+00:00,up,False,False,0
2026-08-25,DAIC,2026-08-25T16:06:00+00:00,2026-08-25T16:06:00.328641+00:00,3.46,True,5,2026-08-25T16:11:00.328641+00:00,2026-08-25T16:11:00.319996+00:00,1.1560693641618656,1.4450867052023142,-5.49132947976878,False,True,2026-08-25T16:11:00+00:00,up,False,False,0
2026-08-25,DAIC,2026-08-25T16:06:00+00:00,2026-08-25T16:06:00.328641+00:00,3.46,True,10,2026-08-25T16:16:00.328641+00:00,2026-08-25T16:16:00.169809+00:00,2.0231213872832257,6.069364161849705,-5.49132947976878,True,True,2026-08-25T16:16:00+00:00,up,False,False,0
2026-08-25,DAIC,2026-08-25T18:03:00+00:00,2026-08-25T18:03:00.400137+00:00,3.66,True,3,2026-08-25T18:06:00.400137+00:00,2026-08-25T18:05:59.760523+00:00,2.185792349726782,2.7322404371584526,-1.639344262295083,True,False,2026-08-25T18:06:00+00:00,up,False,False,0
2026-08-25,DAIC,2026-08-25T18:03:00+00:00,2026-08-25T18:03:00.400137+00:00,3.66,True,5,2026-08-25T18:08:00.400137+00:00,2026-08-25T18:07:59.616649+00:00,0.2732240437158424,2.7322404371584526,-1.639344262295083,True,False,2026-08-25T18:08:00+00:00,up,False,False,0
2026-08-25,DAIC,2026-08-25T18:03:00+00:00,2026-08-25T18:03:00.400137+00:00,3.66,True,10,2026-08-25T18:13:00.400137+00:00,2026-08-25T18:12:56.301962+00:00,-0.2732240437158566,3.2786885245901516,-1.639344262295083,True,False,2026-08-25T18:13:00+00:00,down,False,False,0
2026-08-25,DAIC,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.370510+00:00,3.69,True,3,2026-08-25T19:48:00.370510+00:00,2026-08-25T19:47:59.776882+00:00,5.420054200542012,6.504065040650417,-0.27100271002709064,True,False,2026-08-25T19:48:00+00:00,up,False,False,0
2026-08-25,DAIC,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.370510+00:00,3.69,True,5,2026-08-25T19:50:00.370510+00:00,2026-08-25T19:49:59.278566+00:00,5.149051490514893,7.588075880758808,-0.27100271002709064,True,False,2026-08-25T19:50:00+00:00,down,False,False,0
2026-08-25,DAIC,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.370510+00:00,3.69,True,10,2026-08-25T19:55:00.370510+00:00,2026-08-25T19:54:59.394534+00:00,4.607046070460697,7.588075880758808,-0.27100271002709064,True,False,2026-08-25T19:55:00+00:00,down,False,False,0
2026-08-25,PMI,2026-08-25T16:21:00+00:00,2026-08-25T16:21:00.067792+00:00,7.76,True,3,2026-08-25T16:24:00.067792+00:00,2026-08-25T16:23:58.189079+00:00,0.5154639175257785,1.0309278350515427,-1.8041237113401962,False,False,2026-08-25T16:24:00+00:00,up,False,False,0
2026-08-25,PMI,2026-08-25T16:21:00+00:00,2026-08-25T16:21:00.067792+00:00,7.76,True,5,2026-08-25T16:26:00.067792+00:00,2026-08-25T16:25:59.480482+00:00,1.4175257731958766,2.963917525773212,-1.8041237113401962,True,False,2026-08-25T16:26:00+00:00,down,False,False,0
2026-08-25,PMI,2026-08-25T16:21:00+00:00,2026-08-25T16:21:00.067792+00:00,7.76,True,10,2026-08-25T16:31:00.067792+00:00,2026-08-25T16:30:58.982309+00:00,3.0927835051546566,4.639175257731949,-1.8041237113401962,True,False,2026-08-25T16:31:00+00:00,down,False,False,0
2026-08-25,PMI,2026-08-25T18:41:00+00:00,2026-08-25T18:41:00.137993+00:00,9.83,True,3,2026-08-25T18:44:00.137993+00:00,2026-08-25T18:44:00.099071+00:00,-3.2553407934893244,0.5086469989827265,-4.374364191251274,False,True,2026-08-25T18:44:00+00:00,up,False,False,0
2026-08-25,PMI,2026-08-25T18:41:00+00:00,2026-08-25T18:41:00.137993+00:00,9.83,True,5,2026-08-25T18:46:00.137993+00:00,2026-08-25T18:46:00.102728+00:00,-2.6449643947100725,0.5086469989827265,-4.374364191251274,False,True,2026-08-25T18:46:00+00:00,down,False,False,0
2026-08-25,PMI,2026-08-25T18:41:00+00:00,2026-08-25T18:41:00.137993+00:00,9.83,True,10,2026-08-25T18:51:00.137993+00:00,2026-08-25T18:50:59.404433+00:00,0.203458799593065,0.9155645981688565,-4.374364191251274,False,True,2026-08-25T18:51:00+00:00,down,False,False,0
