session_day_et,symbol,entry_ts,entry_slot,entry_mode,entry_px,won,ret_pct,first_bid_ret_pct,future_mfe_pct,future_mae_pct,future_reached_plus_1,future_reached_plus_2,future_reached_plus_5,mae_before_plus_1_pct,mae_before_plus_2_pct,mae_before_plus_5_pct,seconds_to_plus_1,seconds_to_plus_2,seconds_to_plus_5,log_entry_price,spread_pct,minutes_since_0700,scanner_age_min,confirm_rank_score,log_confirm_day_volume,log_float_used,confirm_change_pct,vwap_dist_pct,macd_pct,histogram_pct,macd_delta_pct,macd_increasing,macd_above_signal,poly_volume_ratio_20,poly_volume_5_vs_prev_5,schwab_volume_ratio_5,is_reclaim,is_reactive,entry_sequence
2026-08-27,CELU,2026-08-27T19:39:17.215000+00:00,first,resting,2.12,False,-2.358490566037748,-0.9433962264150951,0.9433962264150951,-4.245283018867939,False,False,False,,,,,,,0.4941545940184428,0.47169811320755806,519.2869166666667,313.5869166666667,40.0,7.439530971110823,7.461587987634002,39.823,10.189559181243542,0.5403670621074517,0.2589020077296983,0.13573831435585246,1.0,1.0,0.8719019956207988,0.8900866802635707,2.2485585304672173,0.0,0.0,5.0
2026-08-27,MIMI,2026-08-27T15:29:44.815000+00:00,first,resting,2.67,True,0.9999999999999979,-0.37453183520598454,5.2434456928839,-19.475655430711612,True,True,True,-0.37453183520598454,-0.37453183520598454,-0.37453183520598454,27.252581,75.820599,1182.609633,0.5646660642520893,0.37453183520598454,269.74691666666666,107.34691666666666,45.0,6.779761448544103,6.312024522232996,39.267,-7.343266571548774,-0.04824334392675172,-0.09772408961979805,0.018611947627461975,1.0,0.0,0.3910841106978591,0.8601000465682225,2.767927914795142,0.0,0.0,1.0
2026-08-27,MIMI,2026-08-27T15:46:29.211000+00:00,reclaim,resting,2.79,False,-1.7921146953404954,-0.3584229390681086,0.7168458781362014,-22.93906810035843,False,False,False,,,,,,,0.5786392099680724,0.3584229390681086,286.48685,124.08685,45.0,6.779761448544103,6.312024522232996,39.267,-3.068467413450272,0.3697373764163721,0.0933708206167262,0.23982676126555474,1.0,1.0,8.236283833211411,2.841189496994622,5.168895184135978,1.0,0.0,2.0
2026-08-27,MIMI,2026-08-27T17:02:48.235000+00:00,reclaim,resting,2.67,False,-2.247191011235957,-0.37453183520598454,4.8689138576778985,-19.475655430711612,True,True,False,-2.247191011235957,-2.247191011235957,,743.132998,1432.282553,,0.5646660642520893,0.37453183520598454,362.8039166666667,200.40391666666667,45.0,6.779761448544103,6.312024522232996,39.267,-6.872766325368744,0.6381322894246837,0.07388119600674141,-0.0027071833029198153,0.0,1.0,0.8960061882441779,0.5565750838926175,0.9020175328216099,1.0,0.0,3.0
2026-08-27,PPCB,2026-08-27T14:59:27.311000+00:00,first,resting,2.82,True,1.0000000000000002,-0.35460992907800665,3.900709219858168,-29.78723404255319,True,True,False,-0.7092198581560291,-6.382978723404245,,7.393293,847.986306,,0.5820633629117087,0.35460992907800665,239.45518333333334,148.38851666666667,40.0,5.74510603466555,6.544454642486357,123.364,-15.929258209060398,-0.9819920592303176,0.4382040053758241,0.32389524896166194,1.0,1.0,2.178452786594224,1.2906942133106032,4.858543533195498,0.0,0.0,1.0
2026-08-27,PPCB,2026-08-27T15:09:22.377000+00:00,reclaim,resting,2.86,False,-2.0979020979020997,-0.3496503496503422,2.4475524475524577,-30.769230769230766,True,True,False,-3.4965034965034993,-3.4965034965034993,,252.926011,385.057543,,0.5865873046717549,0.3496503496503422,249.37295,158.30628333333334,40.0,5.74510603466555,6.544454642486357,123.364,-13.956194283401189,0.7574842681705506,0.28952179895317737,0.12028380661291316,1.0,1.0,1.400444214031465,1.2477201921204648,1.1764122234073524,1.0,0.0,2.0
2026-08-27,PPCB,2026-08-27T16:58:23.443000+00:00,first,resting,2.42,False,-2.0661157024793315,-0.41322314049585895,-0.41322314049585895,-18.18181818181818,False,False,False,,,,,,,0.534026106056135,0.41322314049585895,358.39071666666666,267.32405,40.0,5.74510603466555,6.544454642486357,123.364,-23.830958093686302,-0.6881415508798598,0.21680156496781786,0.08342121483457336,1.0,1.0,0.3366739879852798,0.2396752738521588,2.3391519304686885,0.0,0.0,3.0
2026-08-27,PPCB,2026-08-27T17:44:30.289000+00:00,first,resting,2.13,False,-2.3474178403755785,-0.9389671361502356,11.737089201877934,-2.8169014084507067,True,True,True,-2.8169014084507067,-2.8169014084507067,-2.8169014084507067,527.027072,557.223406,2619.521464,0.49554433754644844,0.4694835680751074,404.50481666666667,313.43815,40.0,5.74510603466555,6.544454642486357,123.364,-31.42532244196851,0.045596213223779755,0.6540201767391252,0.2569174179658869,1.0,1.0,0.7613223653577526,0.9439209978122739,0.8243985966845936,0.0,0.0,4.0
2026-08-27,PPCB,2026-08-27T17:51:53.572000+00:00,first,resting,2.13,True,1.0000000000000044,-0.4694835680751074,11.737089201877934,-2.8169014084507067,True,True,True,-0.9389671361502356,-0.9389671361502356,-2.8169014084507067,83.744072,113.940406,2176.238464,0.49554433754644844,0.4694835680751074,411.8928666666667,320.82620000000003,40.0,5.74510603466555,6.544454642486357,123.364,-31.344719470856415,0.3074995026114309,0.025058498021245698,-0.0012145172304973597,0.0,1.0,0.23071205202831999,0.7554730662983425,1.8630722807298015,0.0,0.0,5.0
2026-08-27,PPCB,2026-08-27T18:15:41.425000+00:00,first,resting,2.21,False,-2.262443438914019,-0.4524886877827958,7.692307692307689,-4.524886877828059,True,True,True,-3.6199095022624466,-4.524886877828059,-4.524886877828059,748.385464,3295.035947,3379.029982,0.5065050324048721,0.4524886877827958,435.69041666666664,344.62375,40.0,5.74510603466555,6.544454642486357,123.364,-28.240330229830334,0.24315141959596856,0.32429168841040634,0.2978077650811596,1.0,1.0,2.5939107457914456,1.0212759280760662,1.641819645115548,0.0,0.0,6.0
2026-08-27,PPCB,2026-08-27T18:27:55.507000+00:00,reclaim,resting,2.24,False,-1.785714285714287,-0.4464285714285817,6.249999999999986,-5.803571428571443,True,True,True,-5.803571428571443,-5.803571428571443,-5.803571428571443,2560.957986,2561.437851,2980.744116,0.5105450102066121,0.4464285714285817,447.92511666666667,356.85845,40.0,5.74510603466555,6.544454642486357,123.364,-27.044815712885335,0.3380640011498728,0.13186006091330443,0.09754920311742185,1.0,1.0,0.7686689833017004,2.713598916600835,0.9736174882016427,1.0,0.0,7.0
2026-08-27,PPCB,2026-08-27T19:13:01.665000+00:00,reclaim,resting,2.35,False,-2.1276595744680966,-0.42553191489362685,1.2765957446808427,-8.936170212765955,True,False,False,-4.255319148936174,,,279.419691,,,0.5250448070368452,0.42553191489362685,493.02775,401.96108333333336,40.0,5.74510603466555,6.544454642486357,123.364,-22.82743150560608,1.5153092691733911,0.8204422284635632,0.20910245560468596,1.0,1.0,1.8675353944325426,4.547453993405086,0.8022956442594145,1.0,0.0,8.0
2026-08-28,QNRX,2026-08-28T12:41:20.756000+00:00,first,resting,7.14,False,-2.6610644257703013,-0.7002801120448154,15.266106442577044,-8.40336134453781,True,True,True,-3.0812324929971955,-3.0812324929971955,-3.0812324929971955,845.518559,1988.468622,2938.788898,0.9106244048892013,0.5602240896358549,101.34593333333333,79.41260000000001,10.0,6.798220556966613,6.3028543212245784,35.672,34.61445847733599,-0.49215230727619336,0.11461005053230952,0.1081468564924246,1.0,1.0,3.853958047854959,1.7333375812412386,3.934851450486147,0.0,0.0,1.0
2026-08-28,QNRX,2026-08-28T13:14:28.153000+00:00,reclaim,reactive,7.27,True,1.0000000000000029,-0.27510316368637655,13.204951856946368,-10.04126547455295,True,True,True,-0.27510316368637655,-0.27510316368637655,-1.6506189821182837,10.890066,13.619929,951.553775,0.9175055095525466,0.27510316368637655,134.46921666666668,112.53588333333333,10.0,6.798220556966613,6.3028543212245784,35.672,37.06542200703537,0.08391095869760816,0.14722349455540834,0.06056320944800625,1.0,1.0,2.1879468337747277,2.1379565951488697,10.340190308563885,1.0,1.0,2.0
2026-08-31,AEHL,2026-08-31T12:45:04.504000+00:00,reclaim,reactive,6.16,True,1.0000000000000053,-0.8116883116883088,35.876623376623364,-5.519480519480517,True,True,True,-0.9740259740259821,-0.9740259740259821,-0.9740259740259821,31.634529,46.174954,61.475362,0.8549130223078556,0.48701298701299106,105.07506666666667,278.69173333333333,100.0,5.996952309976407,6.117005333185289,75.989,73.43760696007186,0.13492284596486825,0.044656051315695305,0.06494189203080947,1.0,1.0,4.311706144867834,0.809187423438138,16.48033571080748,1.0,1.0,1.0
2026-08-31,AEHL,2026-08-31T14:23:14.136000+00:00,first,resting,6.29,False,-2.0667726550079477,-0.9538950715421243,33.06836248012717,-4.928457869634334,True,True,True,-3.65659777424484,-3.65659777424484,-3.65659777424484,524.330205,526.548027,4315.876628,0.8627275283179747,0.9538950715421243,203.2356,376.85226666666665,100.0,5.996952309976407,6.117005333185289,75.989,-5.650338303095151,0.3450076420291048,0.3707996957743408,0.17162486718006886,1.0,1.0,3.0101115131195026,2.1167140908861315,2.4850629851832213,0.0,0.0,2.0
2026-08-31,AEHL,2026-08-31T14:42:04.071000+00:00,reclaim,resting,6.52,False,-2.3006134969325074,-1.3803680981595072,28.37423312883435,-8.282208588957042,True,True,True,-6.748466257668705,-6.748466257668705,-6.748466257668705,3185.140925,3185.96833,3231.301074,0.8762178405916422,0.9202453987730002,222.06785,395.68451666666664,100.0,5.996952309976407,6.117005333185289,75.989,-1.459451946973537,0.7236732098301724,0.09471359011621205,0.14224566635741512,1.0,1.0,2.3975244835023264,1.3840419301362927,2.3287144637191917,1.0,0.0,3.0
2026-08-31,AEHL,2026-08-31T15:35:09.345000+00:00,reclaim,reactive,6.62,True,1.0000000000000038,-1.057401812688826,26.435045317220528,-9.667673716012079,True,True,True,-1.3595166163141972,-1.3595166163141972,-1.3595166163141972,0.704011,6.923737,116.693483,0.8819549713396004,0.7552870090634414,275.15575,448.7724166666667,100.0,5.996952309976407,6.117005333185289,75.989,0.8054928037210319,0.8226910830462789,0.32145256951271856,0.18929061547398937,1.0,1.0,4.954727085968068,5.432813928275334,5.032341044233601,1.0,1.0,4.0
2026-08-31,AEHL,2026-08-31T18:14:01.310000+00:00,first,resting,6.3,True,0.9999999999999957,-0.47619047619048016,9.047619047619053,-2.222222222222217,True,True,True,-1.1111111111111016,-1.1111111111111016,-1.1111111111111016,711.964237,744.517555,768.237012,0.8633228601204559,0.47619047619048016,434.02183333333335,607.6384999999999,100.0,5.996952309976407,6.117005333185289,75.989,-8.010195000471022,0.38388379409895107,0.08913380469772333,0.09810435944606931,1.0,1.0,1.845140201236018,0.6160926897964409,1.6770135598758371,0.0,0.0,5.0
2026-08-31,AEHL,2026-08-31T18:28:45.219000+00:00,reclaim,resting,6.7,False,-2.238805970149259,-1.3432835820895501,2.53731343283582,-8.059701492537313,True,True,False,-3.731343283582089,-3.731343283582089,,730.838581,927.214331,,0.8864907251724818,1.3432835820895501,448.75365,622.3703166666667,100.0,5.996952309976407,6.117005333185289,75.989,-2.049454392358502,1.399959883787007,0.4659635393221198,0.037970998355168484,1.0,1.0,1.3813708739275845,4.847544844027095,0.8633927626451656,1.0,0.0,6.0
2026-08-31,AEHL,2026-08-31T19:42:47.300000+00:00,first,resting,6.49,False,-2.0030816640986115,-0.6163328197226507,2.0030816640986115,-4.006163328197223,True,True,False,-4.006163328197223,-4.006163328197223,,855.187521,864.688584,,0.8744818176994664,0.6163328197226507,522.7883333333333,696.4050000000001,100.0,5.996952309976407,6.117005333185289,75.989,-4.792509237751422,-0.030101592991959115,0.25339039915744227,0.11580346873329389,1.0,1.0,1.7270564596385143,1.8980431728695515,1.3270468787453342,0.0,0.0,7.0
2026-08-31,AEHL,2026-08-31T19:55:58.250000+00:00,first,resting,6.5,True,1.000000000000006,-0.7692307692307665,1.8461538461538478,-1.0769230769230813,True,False,False,-0.7692307692307665,,,64.237521,,,0.8750612633917001,0.7692307692307665,535.9708333333333,709.5875,100.0,5.996952309976407,6.117005333185289,75.989,-4.587444998110975,-0.3102769700389609,-0.11171275274432797,0.13101945275399665,1.0,0.0,2.696915674660226,1.189767705841813,3.040248682929265,0.0,0.0,8.0
2026-08-31,NCRA,2026-08-31T16:21:20.347000+00:00,first,resting,3.05,False,-2.2950819672131098,-0.32786885245900943,3.606557377049191,-22.295081967213108,True,True,False,-3.934426229508186,-3.934426229508186,,226.956579,248.694408,,0.6074550232146685,0.32786885245900943,321.3391166666667,47.03911666666667,45.0,7.561473703114447,6.375873670252294,54.762,10.00805459699301,1.0373999459005148,0.6977206519908394,0.333979321301857,1.0,1.0,1.4545630785634662,2.2410849932903214,1.957335770323705,0.0,0.0,1.0
2026-08-31,NCRA,2026-08-31T18:46:48.376000+00:00,reclaim,resting,3.05,False,-2.2950819672131098,-0.9836065573770428,3.606557377049191,-18.032786885245898,True,True,False,-18.032786885245898,-18.032786885245898,,1488.851664,1489.187458,,0.6074550232146685,0.6557377049180334,466.80626666666666,92.30626666666667,35.0,7.711506390697862,6.375873670252294,55.556,6.456876470090436,0.6831299794789316,0.08842238814466588,0.13929605744125176,1.0,1.0,2.980426021876799,4.1442093423035296,3.2872860047400776,1.0,0.0,2.0
2026-08-31,NCRA,2026-08-31T19:10:13.429000+00:00,first,resting,3.03,False,-1.9801980198019673,-0.6600660066006607,4.290429042904302,-16.831683168316825,True,True,False,-2.6402640264026283,-2.6402640264026283,,83.387319,83.871601,,0.6053050461411094,0.6600660066006607,490.22381666666666,115.72381666666666,35.0,7.711506390697862,6.375873670252294,55.556,5.815473510249084,0.9237766432895266,0.49601210009770247,0.1444552638621478,1.0,1.0,1.421882120613702,1.9516829455819118,1.436647568161679,0.0,0.0,3.0
2026-08-31,RDHL,2026-08-31T14:30:06.403000+00:00,first,resting,1.11,False,-2.702702702702705,-1.8018018018018032,2.702702702702685,-18.71171171171172,True,True,False,-5.40540540540541,-5.40540540540541,,2084.459946,2182.495105,,0.32428245529769273,0.9009009009009016,210.10671666666667,168.59005,70.0,7.040845484858195,6.783969361332925,187.443,-11.785245942139822,0.4485593771981017,0.42630258371732577,0.21052489095755184,1.0,1.0,1.3855116161122667,0.5375703967811967,1.0641447654875733,0.0,0.0,1.0
2026-08-31,RDHL,2026-08-31T15:04:44.129000+00:00,reclaim,resting,1.13,False,-2.654867256637151,-0.8849557522123707,0.8849557522123902,-20.150442477876098,False,False,False,,,,,,,0.3283796034387377,0.8849557522123707,244.73548333333335,203.21881666666667,70.0,7.040845484858195,6.783969361332925,187.443,-8.523518591335085,0.5628502084495192,0.29852202305390113,0.1452067798120888,1.0,1.0,1.7957176818037988,1.0581094792321855,3.617310120093189,1.0,0.0,2.0
2026-08-31,RDHL,2026-08-31T16:35:19.736000+00:00,first,resting,1.08,False,-2.77777777777778,-0.9259259259259267,3.703703703703707,-16.45370370370371,True,True,False,-4.629629629629633,-4.629629629629633,,1679.004873,1685.733648,,0.31806333496276157,0.9259259259259267,335.32893333333334,293.8122666666667,70.0,7.040845484858195,6.783969361332925,187.443,-10.749174879450976,-0.02650684451909354,0.26121256247231023,0.1398178707176604,1.0,1.0,0.8244615069560615,1.4804047259929614,1.7706642104824946,0.0,0.0,3.0
2026-08-31,RDHL,2026-08-31T19:47:29.456000+00:00,first,resting,0.958,False,-2.8079331941544807,-0.8141962421711814,-0.7306889352818379,-5.814196242171187,False,False,False,,,,,,,0.291812687467119,0.8141962421711814,527.4909333333333,485.97426666666667,70.0,7.040845484858195,6.783969361332925,187.443,-18.110045183280025,0.3013117920160855,0.25633204011356825,0.10163871264181742,1.0,1.0,1.8767498384764483,4.3519533025525705,1.8041793320048123,0.0,0.0,4.0
2026-08-31,RDHL,2026-08-31T19:53:32.074000+00:00,first,resting,0.959,False,-2.5026068821689167,-1.9812304483837349,-1.0948905109489002,-5.901981230448382,False,False,False,,,,,,,0.2920344359947364,1.1887382690302362,533.5345666666667,492.0179,70.0,7.040845484858195,6.783969361332925,187.443,-17.88147502283222,0.055004453572918874,-0.040402837631088234,0.1474774828770667,1.0,0.0,0.4526427305990545,0.7891892245581663,0.750796768455381,0.0,0.0,5.0
2026-08-31,WETO,2026-08-31T15:30:11.002000+00:00,first,resting,12.7,False,-2.3622047244094406,-0.4724409448818797,-0.1574803149606266,-42.91338582677165,False,False,False,,,,,,,1.1367205671564067,0.4724409448818797,270.1833666666667,115.45003333333334,23.3,6.395568027754897,6.0325389851499285,35.49,13.384371718635949,0.5826035237945846,0.8024801238217321,0.2851331504087598,1.0,1.0,2.9331685222807775,2.2821270159750267,1.2369341483086045,0.0,0.0,1.0
2026-08-31,WETO,2026-08-31T16:21:00.223000+00:00,first,resting,10.7,False,-1.962616822429898,-1.6822429906542031,10.467289719626178,-32.242990654205606,True,True,True,-11.028037383177567,-11.028037383177567,-11.028037383177567,1687.150557,1698.200862,1864.166452,1.0681858617461617,1.6822429906542031,321.0037166666667,166.27038333333334,23.3,6.395568027754897,6.0325389851499285,35.49,-4.455691757853576,-1.1651388545602546,0.18205694376861603,0.16957763066900142,1.0,1.0,2.3538194907345686,1.9032016670312337,1.5351114112086428,0.0,0.0,2.0
2026-08-31,WETO,2026-08-31T16:46:07.319000+00:00,first,resting,10.3,True,0.9999999999999976,-0.7766990291262142,14.757281553398052,-29.611650485436897,True,True,True,-1.650485436893203,-1.650485436893203,-1.650485436893203,78.096105,103.730967,180.054557,1.0530784434834197,0.7766990291262142,346.12198333333333,191.38864999999998,23.3,6.395568027754897,6.0325389851499285,35.49,-7.696896482845579,0.503760651625167,0.22691912387053673,0.050672213013730094,1.0,1.0,1.6637961818097902,0.6145991187373231,2.661251777413997,0.0,0.0,3.0
2026-08-31,WETO,2026-08-31T16:49:08.164000+00:00,reclaim,resting,10.9,True,0.9999999999999999,-0.733944954128441,8.440366972477063,-33.48623853211009,True,True,True,-0.733944954128441,-1.1926605504587229,-1.1926605504587229,10.269308,64.765479,207.831498,1.0755469613925308,0.733944954128441,349.1360666666667,194.40273333333334,23.3,6.395568027754897,6.0325389851499285,35.49,-2.2624389856577065,1.5805150995920736,0.6070932181563554,0.2654794386863135,1.0,1.0,2.0034039334341904,1.4380607366308582,3.180609326328873,1.0,0.0,4.0
2026-08-31,WETO,2026-08-31T17:47:23.599000+00:00,first,resting,10.85,False,-2.3041474654377883,-0.4608294930875478,0.09216589861750955,-33.17972350230414,False,False,False,,,,,,,1.0737183503461227,0.6451612903225833,407.39331666666664,252.65998333333334,23.3,6.395568027754897,6.0325389851499285,35.49,-2.6197205784763264,0.16117713311014695,0.23083119706032987,0.1309139948883619,1.0,1.0,1.9898195884709127,2.2767421137052217,6.288297766467151,0.0,0.0,5.0
2026-08-31,YDDL,2026-08-31T12:19:05.799000+00:00,reclaim,reactive,2.44,False,-2.049180327868845,-0.40983606557376173,7.377049180327876,-13.114754098360649,True,True,True,-6.147540983606554,-6.147540983606554,-6.147540983606554,2555.522413,2720.246048,4537.866283,0.5365584425715302,0.40983606557376173,79.09665,170.44665,70.0,6.898162427721885,7.66114392509985,115.739,44.46878856021722,0.16384610001376107,0.04348898554315884,0.18139839455949547,1.0,1.0,3.0992868217054266,0.7509484866368772,3.0250854718457796,1.0,1.0,1.0
2026-08-31,YDDL,2026-08-31T13:34:23.180000+00:00,first,resting,2.49,True,1.0000000000000058,-0.4016064257028205,5.220883534136542,-14.85943775100402,True,True,True,-0.4016064257028205,-0.4016064257028205,-0.4016064257028205,3.727908,3.747768,45.149248,0.5428254269591799,0.4016064257028205,154.38633333333334,245.73633333333333,70.0,6.898162427721885,7.66114392509985,115.739,3.0789736659337494,-0.31747368476949206,0.17774879298783397,0.21648002430947555,1.0,1.0,3.3538583504773727,1.4005605114550448,3.4342082213065437,0.0,0.0,2.0
2026-08-31,YDDL,2026-08-31T14:29:32.217000+00:00,first,resting,2.44,False,-2.049180327868845,-0.8196721311475417,-0.40983606557376173,-13.114754098360649,False,False,False,,,,,,,0.5365584425715302,0.40983606557376173,209.53695000000002,300.88695,70.0,6.898162427721885,7.66114392509985,115.739,0.9206246665405241,0.5370024069595303,0.16316159288387186,0.10496964429852836,1.0,1.0,1.6294225683616366,0.6564079575842827,1.182698753958897,0.0,0.0,3.0
2026-08-31,YDDL,2026-08-31T19:10:02.339000+00:00,first,resting,2.27,False,-2.643171806167403,-0.4405286343612437,0.8810572687224677,-4.405286343612339,False,False,False,,,,,,,0.5145477526602861,0.4405286343612437,490.0389833333333,33.60565,27.5,7.4962886185193,7.66114392509985,42.364,-4.833110099636005,0.11196784766875664,0.08133749401253848,0.11669816648799032,1.0,1.0,6.552496321098766,1.659425979237547,1.8327816376268597,0.0,0.0,4.0
2026-09-01,BIAF,2026-09-01T13:00:26.214000+00:00,first,resting,6.7,False,-2.238805970149259,-0.1492537313432804,28.358208955223873,-8.50746268656717,True,True,True,-4.1791044776119435,-4.1791044776119435,-4.1791044776119435,378.05145,446.376859,1022.655682,0.8864907251724818,0.1492537313432804,120.4369,53.320233333333334,60.0,6.537219606884955,5.772562262706915,58.333,41.32904182703149,0.7681794266573673,0.46932116491373704,0.07717682914680686,1.0,1.0,1.0264931861204143,4.297598339894412,2.2952578954059693,0.0,0.0,1.0
2026-09-01,BIAF,2026-09-01T13:02:22.382000+00:00,first,resting,6.7,False,-2.0895522388059784,-0.2985074626865741,28.358208955223873,-8.50746268656717,True,True,True,-4.1791044776119435,-4.1791044776119435,-4.1791044776119435,261.88345,330.208859,906.487682,0.8864907251724818,0.2985074626865741,122.37303333333332,55.256366666666665,60.0,6.537219606884955,5.772562262706915,58.333,41.32904182703149,1.239130018971942,0.4064042236011586,-0.019453738314095463,0.0,1.0,1.9392591129843444,1.1407310715014574,1.1310214877580638,0.0,0.0,2.0
2026-09-01,BIAF,2026-09-01T13:07:47.323000+00:00,reclaim,reactive,6.82,True,1.0000000000000004,-1.31964809384164,26.099706744868023,-10.117302052785929,True,True,True,-1.31964809384164,-3.2258064516129124,-3.2258064516129124,35.689496,578.188491,595.774067,0.893206753059848,0.5865102639296192,127.78871666666667,60.67205,60.0,6.537219606884955,5.772562262706915,58.333,43.86030824781414,1.0584995880965995,0.07437272093800414,0.1100433159464017,1.0,1.0,1.5517829463240116,0.9460026884828863,1.8705165407678328,1.0,1.0,3.0
2026-09-01,BIAF,2026-09-01T15:31:53.572000+00:00,first,resting,6.6,True,0.9999999999999976,-1.0606060606060514,7.878787878787887,-6.818181818181808,True,True,True,-1.5151515151515098,-1.5151515151515098,-1.5151515151515098,86.248746,88.972201,516.691391,0.8808135922807914,1.0606060606060514,271.8928666666667,204.7762,60.0,6.537219606884955,5.772562262706915,58.333,-9.051754798905172,0.5562692262812354,0.1599020487313799,0.025597616266760128,1.0,1.0,1.8888134396783562,0.9667070289079859,2.244904398308828,0.0,0.0,4.0
2026-09-01,BIAF,2026-09-01T15:34:09.703000+00:00,reclaim,resting,6.8,False,-2.2058823529411686,-0.7352941176470562,4.70588235294118,-9.558823529411757,True,True,False,-3.529411764705886,-3.529411764705886,,332.155332,380.562934,,0.8920946026904804,0.7352941176470562,274.1617166666667,207.04505,60.0,6.537219606884955,5.772562262706915,58.333,-6.170023788652994,1.063971298397036,0.36467767816913965,0.18364136040810844,1.0,1.0,5.609282333736538,3.8289574491371865,1.437843007430295,1.0,0.0,5.0
2026-09-01,BIAF,2026-09-01T16:39:33.085000+00:00,first,resting,6.53,False,-1.68453292496172,-0.9188361408882159,7.963246554364464,-3.2159264931087286,True,True,True,-2.6033690658499222,-3.2159264931087286,-3.2159264931087286,510.99972,2308.816137,3163.762182,0.8767949762007006,0.9188361408882159,339.5514166666666,272.43475,60.0,6.537219606884955,5.772562262706915,58.333,-8.897644374917649,0.17713377024465377,0.2723793809589655,0.16010128530052561,1.0,1.0,4.145331643430502,2.3956321497548654,4.58605883061118,0.0,0.0,6.0
2026-09-01,BIAF,2026-09-01T16:47:38.131000+00:00,reclaim,resting,6.62,False,-1.6616314199395819,-1.3595166163141972,6.495468277945616,-4.531722054380662,True,True,True,-4.531722054380662,-4.531722054380662,-4.531722054380662,1823.795842,1823.8346,3359.774671,0.8819549713396004,1.3595166163141972,347.63551666666666,280.51885000000004,60.0,6.537219606884955,5.772562262706915,58.333,-7.587437733434182,0.5963446028786333,0.0031039149257238124,0.006781834107566587,1.0,1.0,0.5947036183067642,0.6363720456963138,1.0255967788323268,1.0,0.0,7.0
2026-09-01,BIAF,2026-09-01T18:30:13.361000+00:00,first,resting,6.75,False,-2.0740740740740695,-1.481481481481476,2.3703703703703725,-4.740740740740745,True,True,False,-4.740740740740745,-4.740740740740745,,2185.457447,2822.78456,,0.8893017025063104,1.6296296296296344,450.22268333333335,383.1060166666667,60.0,6.537219606884955,5.772562262706915,58.333,-5.21140874978329,0.24105944778859814,0.09790304445228591,0.04643612973880548,1.0,1.0,0.47853832202592866,1.1878556794900978,8.889815835038565,0.0,0.0,8.0
2026-09-01,BIAF,2026-09-01T19:06:47.347000+00:00,reclaim,resting,6.85,False,-2.0437956204379515,-1.459854014598535,0.8759124087591315,-5.109489051094886,False,False,False,,,,,,,0.8948696567452525,1.0218978102189693,486.7891166666667,419.67245,60.0,6.537219606884955,5.772562262706915,58.333,-3.7165507126356587,0.27589967272950444,0.0330141594655465,0.0629107269165672,1.0,1.0,0.574472132394902,1.736578449905482,4.87181346774486,1.0,0.0,9.0
2026-09-01,FLYE,2026-09-01T15:37:54.135000+00:00,first,resting,1.89,False,-2.1164021164021065,-0.5291005291005296,28.571428571428587,-2.6455026455026363,True,True,True,-2.6455026455026363,-2.6455026455026363,-2.6455026455026363,1675.272493,1696.335089,1812.518482,0.46089784275654777,0.5291005291005296,277.90225,14.75225,63.3,7.718915889600181,6.212823127481565,37.132,-16.496389088491522,0.16138144725975598,0.16125325561477444,0.12166237683830038,1.0,1.0,0.5293084585708527,1.0240389850811282,2.522038608654076,0.0,0.0,1.0
2026-09-01,FLYE,2026-09-01T15:41:13.048000+00:00,reclaim,resting,1.89,False,-2.1164021164021065,-0.5291005291005296,28.571428571428587,-2.1164021164021065,True,True,True,-2.1164021164021065,-2.1164021164021065,-2.1164021164021065,1476.359493,1497.422089,1613.605482,0.46089784275654777,0.5291005291005296,281.21746666666667,18.067466666666668,63.3,7.718915889600181,6.212823127481565,37.132,-16.46200455406684,0.6699944271725905,0.20833841536097258,0.03990046637719506,1.0,1.0,1.9433350782568801,0.6207046597642603,1.5075908040882087,1.0,0.0,2.0
2026-09-01,FLYE,2026-09-01T17:57:53.300000+00:00,reclaim,resting,2.1,False,-2.380952380952394,-0.47619047619048716,15.714285714285717,-3.809523809523813,True,True,True,-3.809523809523813,-3.809523809523813,-3.809523809523813,296.099082,702.287933,829.968616,0.4913616938342727,0.47619047619048716,417.8883333333333,154.73833333333332,63.3,7.718915889600181,6.212823127481565,37.132,-5.8418384448843605,0.711785700544031,0.053011968967321785,0.04481418581470535,1.0,1.0,0.7903172193850868,1.4876492315810304,2.975654238781855,1.0,0.0,3.0
2026-09-01,RDAC,2026-09-01T19:38:51.958000+00:00,reclaim,resting,6.75,False,-3.999999999999994,-3.999999999999994,1.3333333333333313,-4.444444444444442,True,False,False,-4.444444444444442,,,992.593627,,,0.8893017025063104,3.8518518518518485,518.8659666666666,112.38263333333333,6.7,7.352503545724261,6.535972001751627,40.45,-5.551749940868443,0.19834662791793656,0.25132681347820396,0.2982699765554469,1.0,1.0,22.969168018946537,5.732724668814894,17.306926751592357,1.0,0.0,1.0
