session_day_et,split,symbol,buy_signal_ts,entry_ts,reached_5,target_pct,exit_reason,exit_ts,return_pct,natural_max_up_pct,ran_past_target,available_upside_capped_pct
2026-08-24,build,BTCT,2026-08-24T13:27:00+00:00,2026-08-24T13:27:00.003525+00:00,False,2.0,hard_stop,2026-08-24T13:31:31.114720+00:00,-8.284023668639051,-0.5917,False,0.0
2026-08-24,build,BTCT,2026-08-24T13:27:00+00:00,2026-08-24T13:27:00.003525+00:00,False,3.0,hard_stop,2026-08-24T13:31:31.114720+00:00,-8.284023668639051,-0.5917,False,0.0
2026-08-24,build,BTCT,2026-08-24T13:27:00+00:00,2026-08-24T13:27:00.003525+00:00,False,4.0,hard_stop,2026-08-24T13:31:31.114720+00:00,-8.284023668639051,-0.5917,False,0.0
2026-08-24,build,BTCT,2026-08-24T13:55:00+00:00,2026-08-24T13:55:00.494736+00:00,True,2.0,target,2026-08-24T14:02:04.623324+00:00,2.0,68.0982,True,66.0982
2026-08-24,build,BTCT,2026-08-24T13:55:00+00:00,2026-08-24T13:55:00.494736+00:00,True,3.0,target,2026-08-24T14:03:14.327633+00:00,3.0,68.0982,True,65.0982
2026-08-24,build,BTCT,2026-08-24T13:55:00+00:00,2026-08-24T13:55:00.494736+00:00,True,4.0,target,2026-08-24T14:03:14.360305+00:00,4.0,68.0982,True,64.0982
2026-08-24,build,BTCT,2026-08-24T15:28:00+00:00,2026-08-24T15:28:00.598358+00:00,False,2.0,hard_stop,2026-08-24T15:33:48.551729+00:00,-8.403361344537807,-0.4202,False,0.0
2026-08-24,build,BTCT,2026-08-24T15:28:00+00:00,2026-08-24T15:28:00.598358+00:00,False,3.0,hard_stop,2026-08-24T15:33:48.551729+00:00,-8.403361344537807,-0.4202,False,0.0
2026-08-24,build,BTCT,2026-08-24T15:28:00+00:00,2026-08-24T15:28:00.598358+00:00,False,4.0,hard_stop,2026-08-24T15:33:48.551729+00:00,-8.403361344537807,-0.4202,False,0.0
2026-08-24,build,BTCT,2026-08-24T16:06:00+00:00,2026-08-24T16:06:00.301511+00:00,False,2.0,target,2026-08-24T16:06:19.474699+00:00,2.0,4.7619,True,2.7619
2026-08-24,build,BTCT,2026-08-24T16:06:00+00:00,2026-08-24T16:06:00.301511+00:00,False,3.0,target,2026-08-24T16:06:26.292364+00:00,3.0,4.7619,True,1.7618999999999998
2026-08-24,build,BTCT,2026-08-24T16:06:00+00:00,2026-08-24T16:06:00.301511+00:00,False,4.0,target,2026-08-24T16:06:26.310182+00:00,4.0,4.7619,True,0.7618999999999998
2026-08-24,build,BTCT,2026-08-24T17:29:00+00:00,2026-08-24T17:29:00.001103+00:00,True,2.0,target,2026-08-24T17:44:40.672397+00:00,2.0,5.2632,True,3.2632000000000003
2026-08-24,build,BTCT,2026-08-24T17:29:00+00:00,2026-08-24T17:29:00.001103+00:00,True,3.0,target,2026-08-24T17:44:57.253947+00:00,3.0,5.2632,True,2.2632000000000003
2026-08-24,build,BTCT,2026-08-24T17:29:00+00:00,2026-08-24T17:29:00.001103+00:00,True,4.0,target,2026-08-24T17:45:10.114679+00:00,4.0,5.2632,True,1.2632000000000003
2026-08-24,build,BTCT,2026-08-24T18:48:00+00:00,2026-08-24T18:48:04.154702+00:00,False,2.0,atr_sell_or_close,2026-08-24T19:23:01.749815+00:00,-6.6667,0.5128,False,0.0
2026-08-24,build,BTCT,2026-08-24T18:48:00+00:00,2026-08-24T18:48:04.154702+00:00,False,3.0,atr_sell_or_close,2026-08-24T19:23:01.749815+00:00,-6.6667,0.5128,False,0.0
2026-08-24,build,BTCT,2026-08-24T18:48:00+00:00,2026-08-24T18:48:04.154702+00:00,False,4.0,atr_sell_or_close,2026-08-24T19:23:01.749815+00:00,-6.6667,0.5128,False,0.0
2026-08-24,build,BTCT,2026-08-24T19:47:00+00:00,2026-08-24T19:47:00.061639+00:00,False,2.0,atr_sell_or_close,2026-08-24T19:57:00.139681+00:00,-3.7433,-0.5348,False,0.0
2026-08-24,build,BTCT,2026-08-24T19:47:00+00:00,2026-08-24T19:47:00.061639+00:00,False,3.0,atr_sell_or_close,2026-08-24T19:57:00.139681+00:00,-3.7433,-0.5348,False,0.0
2026-08-24,build,BTCT,2026-08-24T19:47:00+00:00,2026-08-24T19:47:00.061639+00:00,False,4.0,atr_sell_or_close,2026-08-24T19:57:00.139681+00:00,-3.7433,-0.5348,False,0.0
2026-08-24,build,DAIC,2026-08-24T15:55:00+00:00,2026-08-24T15:55:00.214528+00:00,True,2.0,target,2026-08-24T15:55:19.056315+00:00,2.0,18.4211,True,16.4211
2026-08-24,build,DAIC,2026-08-24T15:55:00+00:00,2026-08-24T15:55:00.214528+00:00,True,3.0,target,2026-08-24T15:55:31.749927+00:00,3.0,18.4211,True,15.4211
2026-08-24,build,DAIC,2026-08-24T15:55:00+00:00,2026-08-24T15:55:00.214528+00:00,True,4.0,target,2026-08-24T15:55:47.273376+00:00,4.0,18.4211,True,14.4211
2026-08-24,build,DAIC,2026-08-24T16:57:00+00:00,2026-08-24T16:57:00.261108+00:00,True,2.0,target,2026-08-24T16:57:40.349336+00:00,2.0,18.9394,True,16.9394
2026-08-24,build,DAIC,2026-08-24T16:57:00+00:00,2026-08-24T16:57:00.261108+00:00,True,3.0,target,2026-08-24T16:57:40.349336+00:00,3.0,18.9394,True,15.9394
2026-08-24,build,DAIC,2026-08-24T16:57:00+00:00,2026-08-24T16:57:00.261108+00:00,True,4.0,target,2026-08-24T17:02:20.162231+00:00,4.0,18.9394,True,14.9394
2026-08-24,build,LUCY,2026-08-24T18:51:00+00:00,2026-08-24T18:51:00.619173+00:00,False,2.0,atr_sell_or_close,2026-08-24T19:12:00.091891+00:00,-5.4545,-0.9091,False,0.0
2026-08-24,build,LUCY,2026-08-24T18:51:00+00:00,2026-08-24T18:51:00.619173+00:00,False,3.0,atr_sell_or_close,2026-08-24T19:12:00.091891+00:00,-5.4545,-0.9091,False,0.0
2026-08-24,build,LUCY,2026-08-24T18:51:00+00:00,2026-08-24T18:51:00.619173+00:00,False,4.0,atr_sell_or_close,2026-08-24T19:12:00.091891+00:00,-5.4545,-0.9091,False,0.0
2026-08-24,build,LUCY,2026-08-24T19:20:00+00:00,2026-08-24T19:20:00.988445+00:00,False,2.0,atr_sell_or_close,2026-08-24T19:39:05.663730+00:00,-5.4054,-0.9009,False,0.0
2026-08-24,build,LUCY,2026-08-24T19:20:00+00:00,2026-08-24T19:20:00.988445+00:00,False,3.0,atr_sell_or_close,2026-08-24T19:39:05.663730+00:00,-5.4054,-0.9009,False,0.0
2026-08-24,build,LUCY,2026-08-24T19:20:00+00:00,2026-08-24T19:20:00.988445+00:00,False,4.0,atr_sell_or_close,2026-08-24T19:39:05.663730+00:00,-5.4054,-0.9009,False,0.0
2026-08-24,build,LUCY,2026-08-24T19:56:00+00:00,2026-08-24T19:56:00.913644+00:00,False,2.0,atr_sell_or_close,2026-08-24T19:59:58.617783+00:00,-3.5398,-0.885,False,0.0
2026-08-24,build,LUCY,2026-08-24T19:56:00+00:00,2026-08-24T19:56:00.913644+00:00,False,3.0,atr_sell_or_close,2026-08-24T19:59:58.617783+00:00,-3.5398,-0.885,False,0.0
2026-08-24,build,LUCY,2026-08-24T19:56:00+00:00,2026-08-24T19:56:00.913644+00:00,False,4.0,atr_sell_or_close,2026-08-24T19:59:58.617783+00:00,-3.5398,-0.885,False,0.0
2026-08-24,build,PMI,2026-08-24T11:34:00+00:00,2026-08-24T11:34:00.855962+00:00,False,2.0,atr_sell_or_close,2026-08-24T11:46:02.625481+00:00,-1.6018,0.2288,False,0.0
2026-08-24,build,PMI,2026-08-24T11:34:00+00:00,2026-08-24T11:34:00.855962+00:00,False,3.0,atr_sell_or_close,2026-08-24T11:46:02.625481+00:00,-1.6018,0.2288,False,0.0
2026-08-24,build,PMI,2026-08-24T11:34:00+00:00,2026-08-24T11:34:00.855962+00:00,False,4.0,atr_sell_or_close,2026-08-24T11:46:02.625481+00:00,-1.6018,0.2288,False,0.0
2026-08-24,build,PMI,2026-08-24T12:02:00+00:00,2026-08-24T12:02:02.082785+00:00,False,2.0,target,2026-08-24T12:12:19.852708+00:00,2.0,2.3041,True,0.30410000000000004
2026-08-24,build,PMI,2026-08-24T12:02:00+00:00,2026-08-24T12:02:02.082785+00:00,False,3.0,atr_sell_or_close,2026-08-24T12:36:00.520171+00:00,-0.9217,2.3041,False,0.0
2026-08-24,build,PMI,2026-08-24T12:02:00+00:00,2026-08-24T12:02:02.082785+00:00,False,4.0,atr_sell_or_close,2026-08-24T12:36:00.520171+00:00,-0.9217,2.3041,False,0.0
2026-08-24,build,PMI,2026-08-24T12:50:00+00:00,2026-08-24T12:50:03.990114+00:00,False,2.0,atr_sell_or_close,2026-08-24T12:56:00.201973+00:00,-1.8519,0.2315,False,0.0
2026-08-24,build,PMI,2026-08-24T12:50:00+00:00,2026-08-24T12:50:03.990114+00:00,False,3.0,atr_sell_or_close,2026-08-24T12:56:00.201973+00:00,-1.8519,0.2315,False,0.0
2026-08-24,build,PMI,2026-08-24T12:50:00+00:00,2026-08-24T12:50:03.990114+00:00,False,4.0,atr_sell_or_close,2026-08-24T12:56:00.201973+00:00,-1.8519,0.2315,False,0.0
2026-08-24,build,PMI,2026-08-24T13:17:00+00:00,2026-08-24T13:17:00.592729+00:00,False,2.0,target,2026-08-24T13:24:27.625322+00:00,2.0,4.1096,True,2.1096000000000004
2026-08-24,build,PMI,2026-08-24T13:17:00+00:00,2026-08-24T13:17:00.592729+00:00,False,3.0,target,2026-08-24T13:26:09.936902+00:00,3.0,4.1096,True,1.1096000000000004
2026-08-24,build,PMI,2026-08-24T13:17:00+00:00,2026-08-24T13:17:00.592729+00:00,False,4.0,target,2026-08-24T13:28:03.581727+00:00,4.0,4.1096,True,0.10960000000000036
2026-08-24,build,PMI,2026-08-24T15:58:00+00:00,2026-08-24T15:58:00.551569+00:00,True,2.0,target,2026-08-24T16:24:40.376632+00:00,2.0,12.4138,True,10.4138
2026-08-24,build,PMI,2026-08-24T15:58:00+00:00,2026-08-24T15:58:00.551569+00:00,True,3.0,target,2026-08-24T16:25:11.883039+00:00,3.0,12.4138,True,9.4138
2026-08-24,build,PMI,2026-08-24T15:58:00+00:00,2026-08-24T15:58:00.551569+00:00,True,4.0,target,2026-08-24T16:25:35.727122+00:00,4.0,12.4138,True,8.4138
2026-08-24,build,PMI,2026-08-24T17:42:00+00:00,2026-08-24T17:42:00.137546+00:00,False,2.0,atr_sell_or_close,2026-08-24T17:58:00.075759+00:00,-3.4557,-0.216,False,0.0
2026-08-24,build,PMI,2026-08-24T17:42:00+00:00,2026-08-24T17:42:00.137546+00:00,False,3.0,atr_sell_or_close,2026-08-24T17:58:00.075759+00:00,-3.4557,-0.216,False,0.0
2026-08-24,build,PMI,2026-08-24T17:42:00+00:00,2026-08-24T17:42:00.137546+00:00,False,4.0,atr_sell_or_close,2026-08-24T17:58:00.075759+00:00,-3.4557,-0.216,False,0.0
2026-08-24,build,PMI,2026-08-24T18:17:00+00:00,2026-08-24T18:17:00.122862+00:00,False,2.0,atr_sell_or_close,2026-08-24T18:34:00.216630+00:00,-1.1086,0.2217,False,0.0
2026-08-24,build,PMI,2026-08-24T18:17:00+00:00,2026-08-24T18:17:00.122862+00:00,False,3.0,atr_sell_or_close,2026-08-24T18:34:00.216630+00:00,-1.1086,0.2217,False,0.0
2026-08-24,build,PMI,2026-08-24T18:17:00+00:00,2026-08-24T18:17:00.122862+00:00,False,4.0,atr_sell_or_close,2026-08-24T18:34:00.216630+00:00,-1.1086,0.2217,False,0.0
2026-08-24,build,PMI,2026-08-24T18:43:00+00:00,2026-08-24T18:43:00.203558+00:00,False,2.0,atr_sell_or_close,2026-08-24T18:59:00.229406+00:00,-3.0303,-0.4329,False,0.0
2026-08-24,build,PMI,2026-08-24T18:43:00+00:00,2026-08-24T18:43:00.203558+00:00,False,3.0,atr_sell_or_close,2026-08-24T18:59:00.229406+00:00,-3.0303,-0.4329,False,0.0
2026-08-24,build,PMI,2026-08-24T18:43:00+00:00,2026-08-24T18:43:00.203558+00:00,False,4.0,atr_sell_or_close,2026-08-24T18:59:00.229406+00:00,-3.0303,-0.4329,False,0.0
2026-08-24,build,PMI,2026-08-24T19:14:00+00:00,2026-08-24T19:14:00.205665+00:00,True,2.0,target,2026-08-24T19:19:08.176259+00:00,2.0,12.6068,True,10.6068
2026-08-24,build,PMI,2026-08-24T19:14:00+00:00,2026-08-24T19:14:00.205665+00:00,True,3.0,target,2026-08-24T19:20:50.444898+00:00,3.0,12.6068,True,9.6068
2026-08-24,build,PMI,2026-08-24T19:14:00+00:00,2026-08-24T19:14:00.205665+00:00,True,4.0,target,2026-08-24T19:49:45.447309+00:00,4.0,12.6068,True,8.6068
2026-08-24,build,XPON,2026-08-24T13:34:00+00:00,2026-08-24T13:34:00.057978+00:00,False,2.0,hard_stop,2026-08-24T13:34:36.301790+00:00,-8.11428571428573,1.2571,False,0.0
2026-08-24,build,XPON,2026-08-24T13:34:00+00:00,2026-08-24T13:34:00.057978+00:00,False,3.0,hard_stop,2026-08-24T13:34:36.301790+00:00,-8.11428571428573,1.2571,False,0.0
2026-08-24,build,XPON,2026-08-24T13:34:00+00:00,2026-08-24T13:34:00.057978+00:00,False,4.0,hard_stop,2026-08-24T13:34:36.301790+00:00,-8.11428571428573,1.2571,False,0.0
2026-08-24,build,XPON,2026-08-24T14:56:00+00:00,2026-08-24T14:56:00.226711+00:00,True,2.0,target,2026-08-24T15:05:10.360200+00:00,2.0,28.6908,True,26.6908
2026-08-24,build,XPON,2026-08-24T14:56:00+00:00,2026-08-24T14:56:00.226711+00:00,True,3.0,target,2026-08-24T15:07:53.528006+00:00,3.0,28.6908,True,25.6908
2026-08-24,build,XPON,2026-08-24T14:56:00+00:00,2026-08-24T14:56:00.226711+00:00,True,4.0,target,2026-08-24T15:07:54.169930+00:00,4.0,28.6908,True,24.6908
2026-08-24,build,XPON,2026-08-24T17:32:00+00:00,2026-08-24T17:32:00.617511+00:00,False,2.0,target,2026-08-24T17:33:38.735614+00:00,2.0,3.8781,True,1.8780999999999999
2026-08-24,build,XPON,2026-08-24T17:32:00+00:00,2026-08-24T17:32:00.617511+00:00,False,3.0,target,2026-08-24T17:33:55.815631+00:00,3.0,3.8781,True,0.8780999999999999
2026-08-24,build,XPON,2026-08-24T17:32:00+00:00,2026-08-24T17:32:00.617511+00:00,False,4.0,atr_sell_or_close,2026-08-24T18:19:00.208814+00:00,-3.8781,3.8781,False,0.0
2026-08-24,build,XPON,2026-08-24T18:52:00+00:00,2026-08-24T18:52:00.470706+00:00,True,2.0,target,2026-08-24T18:53:29.119782+00:00,2.0,7.973,True,5.973
2026-08-24,build,XPON,2026-08-24T18:52:00+00:00,2026-08-24T18:52:00.470706+00:00,True,3.0,target,2026-08-24T18:53:29.204102+00:00,3.0,7.973,True,4.973
2026-08-24,build,XPON,2026-08-24T18:52:00+00:00,2026-08-24T18:52:00.470706+00:00,True,4.0,target,2026-08-24T18:53:29.663182+00:00,4.0,7.973,True,3.973
2026-08-25,build,AIXI,2026-08-25T16:24:00+00:00,2026-08-25T16:24:00.285366+00:00,True,2.0,target,2026-08-25T16:29:28.501750+00:00,2.0,15.5172,True,13.5172
2026-08-25,build,AIXI,2026-08-25T16:24:00+00:00,2026-08-25T16:24:00.285366+00:00,True,3.0,target,2026-08-25T16:29:30.981119+00:00,3.0,15.5172,True,12.5172
2026-08-25,build,AIXI,2026-08-25T16:24:00+00:00,2026-08-25T16:24:00.285366+00:00,True,4.0,target,2026-08-25T16:29:53.732653+00:00,4.0,15.5172,True,11.5172
2026-08-25,build,AIXI,2026-08-25T17:36:00+00:00,2026-08-25T17:36:01.808671+00:00,False,2.0,target,2026-08-25T17:37:51.217727+00:00,2.0,2.4,True,0.3999999999999999
2026-08-25,build,AIXI,2026-08-25T17:36:00+00:00,2026-08-25T17:36:01.808671+00:00,False,3.0,hard_stop,2026-08-25T17:53:09.476232+00:00,-8.000000000000007,2.4,False,0.0
2026-08-25,build,AIXI,2026-08-25T17:36:00+00:00,2026-08-25T17:36:01.808671+00:00,False,4.0,hard_stop,2026-08-25T17:53:09.476232+00:00,-8.000000000000007,2.4,False,0.0
2026-08-25,build,AIXI,2026-08-25T18:13:00+00:00,2026-08-25T18:13:01.160804+00:00,False,2.0,hard_stop,2026-08-25T19:15:59.210713+00:00,-8.661417322834652,1.5748,False,0.0
2026-08-25,build,AIXI,2026-08-25T18:13:00+00:00,2026-08-25T18:13:01.160804+00:00,False,3.0,hard_stop,2026-08-25T19:15:59.210713+00:00,-8.661417322834652,1.5748,False,0.0
2026-08-25,build,AIXI,2026-08-25T18:13:00+00:00,2026-08-25T18:13:01.160804+00:00,False,4.0,hard_stop,2026-08-25T19:15:59.210713+00:00,-8.661417322834652,1.5748,False,0.0
2026-08-25,build,AIXI,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.371530+00:00,True,2.0,target,2026-08-25T19:54:12.070530+00:00,2.0,7.0866,True,5.0866
2026-08-25,build,AIXI,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.371530+00:00,True,3.0,target,2026-08-25T19:54:13.483815+00:00,3.0,7.0866,True,4.0866
2026-08-25,build,AIXI,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.371530+00:00,True,4.0,target,2026-08-25T19:54:23.124505+00:00,4.0,7.0866,True,3.0866
2026-08-25,build,DAIC,2026-08-25T16:06:00+00:00,2026-08-25T16:06:00.328641+00:00,True,2.0,target,2026-08-25T16:11:04.154481+00:00,2.0,21.3873,True,19.3873
2026-08-25,build,DAIC,2026-08-25T16:06:00+00:00,2026-08-25T16:06:00.328641+00:00,True,3.0,target,2026-08-25T16:11:50.625673+00:00,3.0,21.3873,True,18.3873
2026-08-25,build,DAIC,2026-08-25T16:06:00+00:00,2026-08-25T16:06:00.328641+00:00,True,4.0,target,2026-08-25T16:11:53.609776+00:00,4.0,21.3873,True,17.3873
2026-08-25,build,DAIC,2026-08-25T18:03:00+00:00,2026-08-25T18:03:00.400137+00:00,True,2.0,target,2026-08-25T18:05:36.872191+00:00,2.0,11.7486,True,9.7486
2026-08-25,build,DAIC,2026-08-25T18:03:00+00:00,2026-08-25T18:03:00.400137+00:00,True,3.0,target,2026-08-25T18:10:26.731964+00:00,3.0,11.7486,True,8.7486
2026-08-25,build,DAIC,2026-08-25T18:03:00+00:00,2026-08-25T18:03:00.400137+00:00,True,4.0,target,2026-08-25T18:22:04.488654+00:00,4.0,11.7486,True,7.7486
2026-08-25,build,DAIC,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.370510+00:00,True,2.0,target,2026-08-25T19:45:46.868380+00:00,2.0,8.1301,True,6.1301000000000005
2026-08-25,build,DAIC,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.370510+00:00,True,3.0,target,2026-08-25T19:45:47.450206+00:00,3.0,8.1301,True,5.1301000000000005
2026-08-25,build,DAIC,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.370510+00:00,True,4.0,target,2026-08-25T19:45:53.127875+00:00,4.0,8.1301,True,4.1301000000000005
2026-08-25,build,PMI,2026-08-25T16:21:00+00:00,2026-08-25T16:21:00.067792+00:00,True,2.0,target,2026-08-25T16:25:07.701556+00:00,2.0,43.0412,True,41.0412
2026-08-25,build,PMI,2026-08-25T16:21:00+00:00,2026-08-25T16:21:00.067792+00:00,True,3.0,target,2026-08-25T16:28:13.338538+00:00,3.0,43.0412,True,40.0412
2026-08-25,build,PMI,2026-08-25T16:21:00+00:00,2026-08-25T16:21:00.067792+00:00,True,4.0,target,2026-08-25T16:29:06.415498+00:00,4.0,43.0412,True,39.0412
2026-08-25,build,PMI,2026-08-25T18:41:00+00:00,2026-08-25T18:41:00.137993+00:00,True,2.0,target,2026-08-25T19:15:08.043060+00:00,2.0,7.2228,True,5.2228
2026-08-25,build,PMI,2026-08-25T18:41:00+00:00,2026-08-25T18:41:00.137993+00:00,True,3.0,target,2026-08-25T19:19:23.967228+00:00,3.0,7.2228,True,4.2228
2026-08-25,build,PMI,2026-08-25T18:41:00+00:00,2026-08-25T18:41:00.137993+00:00,True,4.0,target,2026-08-25T19:20:04.439645+00:00,4.0,7.2228,True,3.2228000000000003
2026-08-25,build,WVVIP,2026-08-25T15:55:00+00:00,2026-08-25T15:55:00.522967+00:00,True,2.0,hard_stop,2026-08-25T15:55:00.524347+00:00,-1.211072664359869,6.9204,True,4.9204
2026-08-25,build,WVVIP,2026-08-25T15:55:00+00:00,2026-08-25T15:55:00.522967+00:00,True,3.0,hard_stop,2026-08-25T15:55:00.524347+00:00,-1.211072664359869,6.9204,True,3.9204
2026-08-25,build,WVVIP,2026-08-25T15:55:00+00:00,2026-08-25T15:55:00.522967+00:00,True,4.0,hard_stop,2026-08-25T15:55:00.524347+00:00,-1.211072664359869,6.9204,True,2.9204
2026-08-25,build,WVVIP,2026-08-25T16:38:00+00:00,2026-08-25T16:38:01.778848+00:00,False,2.0,hard_stop,2026-08-25T16:42:53.344706+00:00,-8.571428571428562,0.8929,False,0.0
2026-08-25,build,WVVIP,2026-08-25T16:38:00+00:00,2026-08-25T16:38:01.778848+00:00,False,3.0,hard_stop,2026-08-25T16:42:53.344706+00:00,-8.571428571428562,0.8929,False,0.0
2026-08-25,build,WVVIP,2026-08-25T16:38:00+00:00,2026-08-25T16:38:01.778848+00:00,False,4.0,hard_stop,2026-08-25T16:42:53.344706+00:00,-8.571428571428562,0.8929,False,0.0
