session_day_et,split,symbol,buy_signal_ts,entry_ts,entry_px,never_touched_plus_1,bar_number,bar_start_ts,bar_close_ts,strategy_bar_available,post_fill_trade_prints,missing_state,close_vs_entry_pct,close_above_entry,traded_above_entry,bar_direction,running_low_pct,volume_ratio_20,macd_histogram,macd_histogram_pct,macd_histogram_direction,stochastic,rsi,dot_consensus,vwap,price_vs_vwap_pct,above_vwap,atr_trailing_stop,atr_stop_vs_price_pct,atr_stop_position
2026-08-24,build,XPON,2026-08-24T18:52:00+00:00,2026-08-24T18:52:00.470706+00:00,7.4,False,3,2026-08-24T18:54:00+00:00,2026-08-24T18:55:00+00:00,True,1690,,3.6486486486486447,True,True,up,-0.9459459459459474,2.3639298585615314,0.045554090501705516,0.5939255606480511,rising,88.13559322033893,78.6613625378215,3,7.670555279450605,-0.007239103694267612,False,7.112275276960337,-7.271508774963009,below
2026-08-24,build,XPON,2026-08-24T18:52:00+00:00,2026-08-24T18:52:00.470706+00:00,7.4,False,4,2026-08-24T18:55:00+00:00,2026-08-24T18:56:00+00:00,True,5143,,-2.8040540540540615,False,True,down,-7.567567567567579,6.485218023966076,0.017100150540541176,0.2377497468271279,falling,30.387931034482754,45.06017386251456,0,7.6674143774234125,-6.193931279125742,False,7.112275276960337,-1.115394133328651,below
2026-08-24,build,XPON,2026-08-24T18:52:00+00:00,2026-08-24T18:52:00.470706+00:00,7.4,False,5,2026-08-24T18:56:00+00:00,2026-08-24T18:57:00+00:00,True,1942,,-1.9729729729729861,False,False,up,-7.567567567567579,1.6164915181295632,0.0017774924565388123,0.024503618094000725,falling,35.689655172413765,48.13321870380779,2,7.6663250233756735,-5.378392151629874,False,7.112275276960337,-1.9537458373264815,below
2026-08-25,build,AIXI,2026-08-25T16:24:00+00:00,2026-08-25T16:24:00.285366+00:00,1.16,False,1,2026-08-25T16:24:00+00:00,2026-08-25T16:25:00+00:00,True,348,,-0.8620689655172376,False,True,down,-1.7241379310344862,0.9050307854342571,0.005228037000348022,0.454611913073741,falling,74.99999999999993,54.986425897378844,3,1.3383449023503353,-14.07297192372261,False,1.093111621089457,-4.946815557438522,below
2026-08-25,build,AIXI,2026-08-25T16:24:00+00:00,2026-08-25T16:24:00.285366+00:00,1.16,False,2,2026-08-25T16:25:00+00:00,2026-08-25T16:26:00+00:00,True,272,,-1.7241379310344862,False,False,down,-2.5862068965517238,0.6906314340117693,0.004107391420261933,0.36029749300543273,falling,57.142857142857004,51.784128721163206,0,1.338079253560952,-14.803252724666006,False,1.093111621089457,-4.113015693907284,below
2026-08-25,build,AIXI,2026-08-25T16:24:00+00:00,2026-08-25T16:24:00.285366+00:00,1.16,False,3,2026-08-25T16:26:00+00:00,2026-08-25T16:27:00+00:00,True,199,,-1.2931034482758563,False,False,up,-2.5862068965517238,0.44471951119430486,0.003512181673870247,0.30674075754325303,falling,58.333333333333364,53.25015254074645,2,1.3379122184954246,-14.418899523345996,False,1.093111621089457,-4.531736149392406,below
2026-08-25,build,AIXI,2026-08-25T16:24:00+00:00,2026-08-25T16:24:00.285366+00:00,1.16,False,4,2026-08-25T16:27:00+00:00,2026-08-25T16:28:00+00:00,True,150,,-1.2931034482758563,False,False,up,-2.5862068965517238,0.3681846051643403,0.002950413515533606,0.25767803629114466,falling,50.0,53.25015254074646,1,1.3377763709921586,-14.410208998473074,False,1.093111621089457,-4.531736149392406,below
2026-08-25,build,AIXI,2026-08-25T16:24:00+00:00,2026-08-25T16:24:00.285366+00:00,1.16,False,5,2026-08-25T16:28:00+00:00,2026-08-25T16:29:00+00:00,True,214,,0.0,False,False,up,-2.5862068965517238,0.4879324721496232,0.0033895950799120596,0.29220647240621206,rising,79.99999999999991,57.72264333102889,3,1.337606406785211,-13.277927339782137,False,1.0937810879985932,-5.7085268966729945,below
2026-08-25,build,AIXI,2026-08-25T17:36:00+00:00,2026-08-25T17:36:01.808671+00:00,1.25,False,1,2026-08-25T17:36:00+00:00,2026-08-25T17:37:00+00:00,True,1044,,-0.8000000000000007,False,True,down,-1.6000000000000014,3.6730332132374164,0.009427378116874196,0.7602724287801771,rising,83.33333333333333,67.36296467748306,3,1.3203556720687144,-6.085911074461803,False,1.1406157521915827,-8.0148586942272,below
2026-08-25,build,AIXI,2026-08-25T17:36:00+00:00,2026-08-25T17:36:01.808671+00:00,1.25,False,2,2026-08-25T17:37:00+00:00,2026-08-25T17:38:00+00:00,True,1038,,1.4480000000000048,True,True,up,-1.6000000000000014,2.8639720342868578,0.011762370660831927,0.9275586042766286,rising,85.45586107091172,71.9370727245817,3,1.3201319165706278,-3.9414179687279782,False,1.1530520814026128,-9.072464206086838,below
2026-08-25,build,AIXI,2026-08-25T17:36:00+00:00,2026-08-25T17:36:01.808671+00:00,1.25,False,3,2026-08-25T17:38:00+00:00,2026-08-25T17:39:00+00:00,True,921,,2.3840000000000083,True,True,up,-1.6000000000000014,3.002009614953792,0.013312923780175602,1.0402347069991875,rising,92.15384615384617,73.59636777466284,3,1.3199373691071363,-3.0408540622110736,False,1.1667616651220905,-8.832499990460196,below
2026-08-25,build,AIXI,2026-08-25T17:36:00+00:00,2026-08-25T17:36:01.808671+00:00,1.25,False,4,2026-08-25T17:39:00+00:00,2026-08-25T17:40:00+00:00,True,995,,0.8000000000000007,True,True,down,-1.6000000000000014,1.9111329941912758,0.012249923652125298,0.972216162867087,falling,71.42857142857143,66.43714881935938,3,1.3197747471377206,-4.529162818682342,False,1.1667616651220905,-7.399867847453134,below
2026-08-25,build,AIXI,2026-08-25T17:36:00+00:00,2026-08-25T17:36:01.808671+00:00,1.25,False,5,2026-08-25T17:40:00+00:00,2026-08-25T17:41:00+00:00,True,361,,0.0,False,True,down,-1.6000000000000014,0.5919907434026646,0.010202016256291115,0.8161613005032893,falling,64.28571428571428,63.09866753914387,0,1.319708165727585,-5.282089445067073,False,1.1667616651220905,-6.659066790232759,below
2026-08-25,build,AIXI,2026-08-25T18:13:00+00:00,2026-08-25T18:13:01.160804+00:00,1.27,False,1,2026-08-25T18:13:00+00:00,2026-08-25T18:14:00+00:00,True,1197,,1.1811023622047223,True,True,up,-5.503937007874027,4.2077048719344745,0.009653122859330702,0.7512157867183425,rising,95.45454545454535,71.91106768029717,3,1.3149560983698043,-2.2781063494775267,False,1.183071293684071,-7.932195044041157,below
2026-08-25,build,AIXI,2026-08-25T18:13:00+00:00,2026-08-25T18:13:01.160804+00:00,1.27,False,2,2026-08-25T18:14:00+00:00,2026-08-25T18:15:00+00:00,True,718,,2.3622047244094446,True,True,up,-5.503937007874027,2.147281247100306,0.012102211009868278,0.9309393084514059,rising,100.00000000000001,74.09675401394918,3,1.3148839024244023,-1.1319556347871629,False,1.1842216279578055,-8.906028618630346,below
2026-08-25,build,AIXI,2026-08-25T18:13:00+00:00,2026-08-25T18:13:01.160804+00:00,1.27,False,3,2026-08-25T18:15:00+00:00,2026-08-25T18:16:00+00:00,True,867,,-1.1811023622047334,False,True,down,-5.503937007874027,2.2322234507834327,0.010078741959468986,0.8030870087226284,falling,59.09090909090899,59.211271130129724,2,1.3147308723959845,-4.543201475685299,False,1.1842216279578055,-5.6397109196967605,below
2026-08-25,build,AIXI,2026-08-25T18:13:00+00:00,2026-08-25T18:13:01.160804+00:00,1.27,False,4,2026-08-25T18:16:00+00:00,2026-08-25T18:17:00+00:00,True,628,,-2.3622047244094557,False,False,down,-5.503937007874027,1.4846984355106032,0.007249592717484515,0.5846445739906867,falling,45.45454545454545,55.22845662469173,0,1.314578637469674,-5.673197125219098,False,1.1842216279578055,-4.49825580985439,below
2026-08-25,build,AIXI,2026-08-25T18:13:00+00:00,2026-08-25T18:13:01.160804+00:00,1.27,False,5,2026-08-25T18:17:00+00:00,2026-08-25T18:18:00+00:00,True,450,,-1.9685039370078705,False,False,up,-5.503937007874027,1.3223549297819441,0.005323597406354196,0.427598185249333,falling,50.0000000000001,56.28403193678406,2,1.3144410159262694,-5.282931305771454,False,1.1842216279578055,-4.881796951180284,below
2026-08-25,build,AIXI,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.371530+00:00,1.27,False,1,2026-08-25T19:45:00+00:00,2026-08-25T19:46:00+00:00,True,868,,0.7795275590551265,True,True,up,-0.7874015748031482,2.3148398946774935,0.007964532622795655,0.6222777266033014,rising,91.58333333333334,70.2525840876068,3,1.304943595157624,-1.9191323863004928,False,1.1777981054264557,-7.977333742756809,below
2026-08-25,build,AIXI,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.371530+00:00,1.27,False,2,2026-08-25T19:46:00+00:00,2026-08-25T19:47:00+00:00,True,1197,,-2.944881889763784,False,True,down,-3.937007874015752,3.0087193062691706,0.006003862621253949,0.4870892926540605,falling,52.166666666666615,54.310213371063114,1,1.304699956660512,-5.526171461295815,False,1.1777981054264557,-4.446040448932687,below
2026-08-25,build,AIXI,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.371530+00:00,1.27,False,3,2026-08-25T19:47:00+00:00,2026-08-25T19:48:00+00:00,True,547,,-4.7244094488189,False,False,down,-4.7244094488189,0.9318430429858797,0.0029666527829348742,0.2451779159450309,falling,33.333333333333336,48.63161358518877,0,1.3045854938586279,-7.250233449926569,False,1.1777981054264557,-2.661313601119364,below
2026-08-25,build,AIXI,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.371530+00:00,1.27,False,4,2026-08-25T19:48:00+00:00,2026-08-25T19:49:00+00:00,True,498,,-3.937007874015752,False,False,flat,-4.7244094488189,1.1596590191965228,0.00148759842811386,0.12193429738638197,falling,36.36363636363637,51.069511674333654,2,1.3044426658689214,-6.473467027596202,False,1.1777981054264557,-3.4591716863560884,below
2026-08-25,build,AIXI,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.371530+00:00,1.27,False,5,2026-08-25T19:49:00+00:00,2026-08-25T19:50:00+00:00,True,585,,-2.3622047244094557,False,False,up,-4.7244094488189,1.2657798993447575,0.0016974863176113988,0.136894057871887,rising,54.54545454545455,55.60731543875289,3,1.3043154880923196,-4.93097633812406,False,1.1777981054264557,-5.016281820447121,below
2026-08-25,build,DAIC,2026-08-25T16:06:00+00:00,2026-08-25T16:06:00.328641+00:00,3.46,False,1,2026-08-25T16:06:00+00:00,2026-08-25T16:07:00+00:00,True,2692,,-0.8670520231213841,False,True,down,-2.023121387283233,4.783866088183035,0.03222038344345722,0.9393697796926302,rising,79.0697674418605,74.91740176248396,3,3.881010176925729,-11.620948061594326,False,3.103629223253421,-9.515182995527095,below
2026-08-25,build,DAIC,2026-08-25T16:06:00+00:00,2026-08-25T16:06:00.328641+00:00,3.46,False,2,2026-08-25T16:07:00+00:00,2026-08-25T16:08:00+00:00,True,1913,,-2.867052023121397,False,False,down,-5.491329479768781,2.7048912782339416,0.031603275327205874,0.9403497776483539,falling,62.97674418604647,66.10784658559997,2,3.879252250140163,-13.364747036530833,False,3.103629223253421,-7.652070243590181,below
2026-08-25,build,DAIC,2026-08-25T16:06:00+00:00,2026-08-25T16:06:00.328641+00:00,3.46,False,3,2026-08-25T16:08:00+00:00,2026-08-25T16:09:00+00:00,True,1366,,-1.8786127167630062,False,False,up,-5.491329479768781,2.0264870401569666,0.03150771530287627,0.9280623064175632,falling,70.23809523809523,68.10407905041669,3,3.8779245239054254,-12.453169754296201,False,3.103629223253421,-8.582349830532522,below
2026-08-25,build,DAIC,2026-08-25T16:06:00+00:00,2026-08-25T16:06:00.328641+00:00,3.46,False,4,2026-08-25T16:09:00+00:00,2026-08-25T16:10:00+00:00,True,1342,,-3.6127167630057855,False,False,down,-5.491329479768781,1.7372704364698226,0.025660624544724307,0.7694340193320632,falling,55.95238095238093,61.28429005512355,1,3.8766129096334945,-13.971292008226332,False,3.103629223253421,-6.9376544751597935,below
2026-08-25,build,DAIC,2026-08-25T16:06:00+00:00,2026-08-25T16:06:00.328641+00:00,3.46,False,5,2026-08-25T16:10:00+00:00,2026-08-25T16:11:00+00:00,True,1553,,1.1560693641618602,True,True,up,-5.491329479768781,2.077585518469001,0.030815588512706882,0.8804453860773396,rising,95.23809523809524,70.13971079314811,3,3.8752175810535716,-9.682490678408817,False,3.103629223253421,-11.324879335616544,below
2026-08-25,build,DAIC,2026-08-25T18:03:00+00:00,2026-08-25T18:03:00.400137+00:00,3.66,False,1,2026-08-25T18:03:00+00:00,2026-08-25T18:04:00+00:00,True,1156,,0.6830601092896238,True,True,up,-1.6393442622950838,3.371346645801512,0.027752144192841204,0.7531111042833434,rising,95.58823529411761,70.52998554588035,3,3.843678386890925,-4.128295110020286,False,3.3509753827041067,-9.064440089440795,below
2026-08-25,build,DAIC,2026-08-25T18:03:00+00:00,2026-08-25T18:03:00.400137+00:00,3.66,False,2,2026-08-25T18:04:00+00:00,2026-08-25T18:05:00+00:00,True,835,,0.5464480874316946,True,True,down,-1.6393442622950838,2.4363574395409717,0.03250898078179601,0.8833962168966307,rising,92.03336209375904,69.8463850907227,3,3.843436822925235,-4.252361374860413,False,3.3653903061632855,-8.5491764629542,below
2026-08-25,build,DAIC,2026-08-25T18:03:00+00:00,2026-08-25T18:03:00.400137+00:00,3.66,False,3,2026-08-25T18:05:00+00:00,2026-08-25T18:06:00+00:00,True,1251,,2.284153005464473,True,True,up,-1.6393442622950838,2.7415733019152633,0.03782080878908885,1.0102791107246727,rising,91.33333333333333,73.3806405948225,3,3.843226387191813,-2.5922591373704784,False,3.4018222449306283,-9.129654745949656,below
2026-08-25,build,DAIC,2026-08-25T18:03:00+00:00,2026-08-25T18:03:00.400137+00:00,3.66,False,4,2026-08-25T18:06:00+00:00,2026-08-25T18:07:00+00:00,True,1639,,0.0,False,True,down,-1.6393442622950838,2.0327839280688087,0.033721878476350275,0.9213627999002808,falling,71.4285714285715,62.938102889326984,3,3.8430006314681804,-4.761920411089459,False,3.4018222449306283,-7.054037023753324,below
2026-08-25,build,DAIC,2026-08-25T18:03:00+00:00,2026-08-25T18:03:00.400137+00:00,3.66,False,5,2026-08-25T18:07:00+00:00,2026-08-25T18:08:00+00:00,True,523,,0.4098360655737654,True,True,up,-1.6393442622950838,0.8076029656657367,0.030154902535595735,0.8205415655944417,falling,75.0,63.92994162080707,3,3.8428997619568737,-4.369090331707648,False,3.4018222449306283,-7.43340830120739,below
2026-08-25,build,DAIC,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.370510+00:00,3.69,False,1,2026-08-25T19:45:00+00:00,2026-08-25T19:46:00+00:00,True,1499,,5.420054200542013,True,True,up,-0.27100271002709064,3.91436066859842,0.04020565320530242,1.033564349750705,rising,100.00000000000001,76.31101192758601,3,3.8359486982037976,1.4090725932156545,True,3.5313495106158745,-9.219806925041784,below
2026-08-25,build,DAIC,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.370510+00:00,3.69,False,2,2026-08-25T19:46:00+00:00,2026-08-25T19:47:00+00:00,True,2524,,1.8970189701897011,True,True,down,-0.27100271002709064,4.711039928135675,0.043165243215002286,1.1480117876330396,rising,64.70588235294113,62.9362681128225,3,3.83584718779297,-1.9773255836244674,False,3.5313495106158745,-6.081130036811844,below
2026-08-25,build,DAIC,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.370510+00:00,3.69,False,3,2026-08-25T19:47:00+00:00,2026-08-25T19:48:00+00:00,True,1266,,5.555555555555558,True,True,up,-0.27100271002709064,2.42874183525247,0.05154298058924722,1.3233114400320212,rising,91.1764705882353,69.01045978282644,3,3.8358720940859503,1.541446233444832,True,3.5313495106158745,-9.336341190863296,below
2026-08-25,build,DAIC,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.370510+00:00,3.69,False,4,2026-08-25T19:48:00+00:00,2026-08-25T19:49:00+00:00,True,1518,,6.639566395663965,True,True,up,-0.27100271002709064,2.122478015658148,0.05669737798640542,1.4408482334537591,rising,97.11538461538458,70.550486910959,3,3.836022424890489,2.580213673081877,True,3.5313495106158745,-10.2579539868901,below
2026-08-25,build,DAIC,2026-08-25T19:45:00+00:00,2026-08-25T19:45:00.370510+00:00,3.69,False,5,2026-08-25T19:49:00+00:00,2026-08-25T19:50:00+00:00,True,1483,,5.284552845528445,True,True,down,-0.27100271002709064,2.083849567606317,0.0536884317668796,1.3819416156210966,falling,82.72727272727269,66.12678988277281,3,3.8361457324564863,1.2735248072087701,True,3.5313495106158745,-9.10297269972008,below
2026-08-25,build,PMI,2026-08-25T16:21:00+00:00,2026-08-25T16:21:00.067792+00:00,7.76,False,1,2026-08-25T16:21:00+00:00,2026-08-25T16:22:00+00:00,True,262,,-1.0953608247422641,False,True,down,-1.4175257731958713,1.974489580123383,0.028247420448992026,0.3680445661106453,falling,74.32432432432434,56.3889043559698,3,8.165577385669776,-6.007871366582329,False,7.286954157857345,-5.0559718845948565,below
2026-08-25,build,PMI,2026-08-25T16:21:00+00:00,2026-08-25T16:21:00.067792+00:00,7.76,False,2,2026-08-25T16:22:00+00:00,2026-08-25T16:23:00+00:00,True,124,,0.3350515463917514,True,True,up,-1.4175257731958713,1.1020850572837146,0.03264994911431995,0.4193417558993058,rising,89.767441860465,61.63201335984269,3,8.165140863166222,-4.643408723988651,False,7.3014586610287004,-6.223238363361149,below
2026-08-25,build,PMI,2026-08-25T16:21:00+00:00,2026-08-25T16:21:00.067792+00:00,7.76,False,3,2026-08-25T16:23:00+00:00,2026-08-25T16:24:00+00:00,True,241,,0.6649484536082495,True,True,up,-1.4175257731958713,1.6477855612487657,0.03524288814239841,0.45116094196321377,rising,89.47597303761688,62.74447301577655,3,8.164507679477074,-4.322461235037711,False,7.318126928822961,-6.3171830505535205,below
2026-08-25,build,PMI,2026-08-25T16:21:00+00:00,2026-08-25T16:21:00.067792+00:00,7.76,False,4,2026-08-25T16:24:00+00:00,2026-08-25T16:25:00+00:00,True,354,,1.997422680412364,True,True,up,-1.4175257731958713,2.276152702032722,0.041450373868980525,0.523693921275812,rising,98.99658840056193,66.9168826712406,3,8.163764274537883,-3.047176108621341,False,7.437691543058369,-6.030429020109052,below
2026-08-25,build,PMI,2026-08-25T16:21:00+00:00,2026-08-25T16:21:00.067792+00:00,7.76,False,5,2026-08-25T16:25:00+00:00,2026-08-25T16:26:00+00:00,True,475,,1.546391752577314,True,True,down,-1.4175257731958713,3.201273277096928,0.04067114232264764,0.5161312477493355,falling,72.95447309773964,64.29214249830298,3,8.162782477608655,-3.4642902513249196,False,7.437691543058369,-5.613051484030851,below
2026-08-25,build,PMI,2026-08-25T18:41:00+00:00,2026-08-25T18:41:00.137993+00:00,9.83,False,1,2026-08-25T18:41:00+00:00,2026-08-25T18:42:00+00:00,True,897,,-1.8301119023397705,False,True,down,-2.136317395727372,1.855742538903671,0.08007741521109663,0.8298091751494454,falling,71.09638554216862,58.463220778336726,3,8.65718431132482,11.469268216645311,True,9.005904698632826,-6.6755298014235525,below
2026-08-25,build,PMI,2026-08-25T18:41:00+00:00,2026-08-25T18:41:00.137993+00:00,9.83,False,2,2026-08-25T18:42:00+00:00,2026-08-25T18:43:00+00:00,True,841,,-2.7222787385554392,False,False,down,-4.374364191251267,1.7580120562165136,0.06715551304212385,0.702287219130384,falling,60.530120481927675,54.34965098109546,2,8.659726483420014,10.423810940313793,True,9.005904698632826,-5.819619565874412,below
2026-08-25,build,PMI,2026-08-25T18:41:00+00:00,2026-08-25T18:41:00.137993+00:00,9.83,False,3,2026-08-25T18:43:00+00:00,2026-08-25T18:44:00+00:00,True,307,,-3.1566632756866664,False,False,up,-4.374364191251267,0.32787456142641974,0.053094475060866744,0.5577326497774797,falling,51.27631578947363,52.41585019291253,0,8.660179770757408,9.924969827357533,True,9.005904698632826,-5.397179547330011,below
2026-08-25,build,PMI,2026-08-25T18:41:00+00:00,2026-08-25T18:41:00.137993+00:00,9.83,False,4,2026-08-25T18:44:00+00:00,2026-08-25T18:45:00+00:00,True,345,,-1.7599186164801606,False,False,up,-4.374364191251267,0.6438641152268845,0.05042271810554687,0.5221364616914866,falling,65.48148148148144,57.63553250180959,3,8.661139700894719,11.498028359967538,True,9.005904698632826,-6.74221084567852,below
2026-08-25,build,PMI,2026-08-25T18:41:00+00:00,2026-08-25T18:41:00.137993+00:00,9.83,False,5,2026-08-25T18:45:00+00:00,2026-08-25T18:46:00+00:00,True,650,,-2.0885045778229805,False,False,down,-4.374364191251267,1.32665785864766,0.044091200407205454,0.45810467242828823,falling,57.209677419354925,56.07711405488012,2,8.663216463782438,11.098459102772672,True,9.005904698632826,-6.429242484100028,below
2026-08-25,build,WVVIP,2026-08-25T15:55:00+00:00,2026-08-25T15:55:00.522967+00:00,5.78,False,1,2026-08-25T15:55:00+00:00,2026-08-25T15:56:00+00:00,True,148,,-5.017301038062283,False,True,down,-6.055363321799312,1.7630989589742327,0.07382778949893738,1.3447684790334677,falling,57.97101449275364,55.17304912708281,2,8.251349628819511,-33.46542993615175,False,5.198068244016204,-5.317518323930715,below
2026-08-25,build,WVVIP,2026-08-25T15:55:00+00:00,2026-08-25T15:55:00.522967+00:00,5.78,False,2,2026-08-25T15:56:00+00:00,2026-08-25T15:57:00+00:00,True,119,,-3.114186851211087,False,True,up,-6.055363321799312,1.2708175624526874,0.0764640236698465,1.3654289941044018,rising,73.52941176470581,58.131484752007296,3,8.236454025730879,-32.00957617798308,False,5.198068244016204,-7.177352785424929,below
2026-08-25,build,WVVIP,2026-08-25T15:55:00+00:00,2026-08-25T15:55:00.522967+00:00,5.78,False,3,2026-08-25T15:57:00+00:00,2026-08-25T15:58:00+00:00,True,236,,1.903114186851207,True,True,up,-6.055363321799312,1.763948206901227,0.09309619424249531,1.5805805474107864,rising,93.5897435897435,64.73860755302925,3,8.21694353233805,-28.318845361177036,False,5.198068244016204,-11.74756801330723,below
2026-08-25,build,WVVIP,2026-08-25T15:55:00+00:00,2026-08-25T15:55:00.522967+00:00,5.78,False,4,2026-08-25T15:58:00+00:00,2026-08-25T15:59:00+00:00,True,411,,2.941176470588225,True,True,up,-6.055363321799312,2.8505244320723766,0.10273861300446632,1.726699378226325,rising,94.05881652577686,65.93632467797721,3,8.183856065255501,-27.295886528837176,False,5.244722752749037,-11.85339911346157,below
2026-08-25,build,WVVIP,2026-08-25T15:55:00+00:00,2026-08-25T15:55:00.522967+00:00,5.78,False,5,2026-08-25T15:59:00+00:00,2026-08-25T16:00:00+00:00,True,555,,6.747404844290661,True,True,up,-6.055363321799312,4.264338162333797,0.11747118335055905,1.9039089684045225,rising,98.05825242718441,69.96480601409004,3,8.128654261309357,-24.095676828477373,False,5.416778202199229,-12.20780871638203,below
2026-08-25,build,WVVIP,2026-08-25T16:38:00+00:00,2026-08-25T16:38:01.778848+00:00,5.6,True,1,2026-08-25T16:38:00+00:00,2026-08-25T16:39:00+00:00,True,111,,-0.35714285714284477,False,True,down,-1.6071428571428514,1.1959436659740352,0.05479820769825171,0.982046732943579,rising,79.62962962962958,58.919899010012614,3,7.7851857047180735,-28.325409159882465,False,5.294984209886951,-5.107809858656798,below
2026-08-25,build,WVVIP,2026-08-25T16:38:00+00:00,2026-08-25T16:38:01.778848+00:00,5.6,True,2,2026-08-25T16:39:00+00:00,2026-08-25T16:40:00+00:00,True,57,,1.3607142857142929,True,True,up,-1.7857142857142794,1.130807397383852,0.06235414058563248,1.0985190899833073,rising,97.44444444444431,62.285162051603656,3,7.780587049935428,-27.046635895589553,False,5.294984209886951,-6.716038725081019,below
2026-08-25,build,WVVIP,2026-08-25T16:38:00+00:00,2026-08-25T16:38:01.778848+00:00,5.6,True,3,2026-08-25T16:40:00+00:00,2026-08-25T16:41:00+00:00,True,41,,-1.2482142857142775,False,True,down,-1.7857142857142794,0.6951305575158787,0.05485291581440599,0.9918973583552917,falling,69.54285714285709,54.92604562288991,2,7.777606475268222,-28.897148273250906,False,5.294984209886951,-4.251564892371729,below
2026-08-25,build,WVVIP,2026-08-25T16:38:00+00:00,2026-08-25T16:38:01.778848+00:00,5.6,True,4,2026-08-25T16:41:00+00:00,2026-08-25T16:42:00+00:00,True,71,,-2.678571428571419,False,False,down,-2.678571428571419,2.8068215988659304,0.042394327847297575,0.777877575179772,falling,47.25274725274721,51.34425715643475,0,7.764973232774828,-29.813022703074633,False,5.294984209886951,-2.844326424092647,below
2026-08-25,build,WVVIP,2026-08-25T16:38:00+00:00,2026-08-25T16:38:01.778848+00:00,5.6,True,5,2026-08-25T16:42:00+00:00,2026-08-25T16:43:00+00:00,True,96,,-7.499999999999996,False,False,down,-7.499999999999996,1.0702079472925674,0.01526606082954345,0.29471159902593536,falling,0.0,41.516429572032436,0,7.759525496170848,-33.24334068421821,False,5.687111426904244,9.789795886182318,above
2026-08-25,build,WVVIP,2026-08-25T19:42:00+00:00,2026-08-25T19:42:03.110480+00:00,3.5,True,1,2026-08-25T19:42:00+00:00,2026-08-25T19:43:00+00:00,False,13,strategy_bar,,,False,,-8.285714285714285,,,,,,,,,,,,,
2026-08-25,build,WVVIP,2026-08-25T19:42:00+00:00,2026-08-25T19:42:03.110480+00:00,3.5,True,2,2026-08-25T19:43:00+00:00,2026-08-25T19:44:00+00:00,False,9,strategy_bar,,,False,,-8.285714285714285,,,,,,,,,,,,,
2026-08-25,build,WVVIP,2026-08-25T19:42:00+00:00,2026-08-25T19:42:03.110480+00:00,3.5,True,3,2026-08-25T19:44:00+00:00,2026-08-25T19:45:00+00:00,False,0,"strategy_bar,trade_prints",,,,,-8.285714285714285,,,,,,,,,,,,,
2026-08-25,build,WVVIP,2026-08-25T19:42:00+00:00,2026-08-25T19:42:03.110480+00:00,3.5,True,4,2026-08-25T19:45:00+00:00,2026-08-25T19:46:00+00:00,False,0,"strategy_bar,trade_prints",,,,,-8.285714285714285,,,,,,,,,,,,,
2026-08-25,build,WVVIP,2026-08-25T19:42:00+00:00,2026-08-25T19:42:03.110480+00:00,3.5,True,5,2026-08-25T19:46:00+00:00,2026-08-25T19:47:00+00:00,False,0,"strategy_bar,trade_prints",,,,,-8.285714285714285,,,,,,,,,,,,,
2026-08-26,build,CDTG,2026-08-26T19:28:00+00:00,2026-08-26T19:28:02.563357+00:00,1.3,True,1,2026-08-26T19:28:00+00:00,2026-08-26T19:29:00+00:00,True,176,,-1.1538461538461608,False,False,down,-2.3076923076923106,4.003463361978541,0.003476044517087222,0.2705093009406399,rising,88.23529411764704,60.80876112756836,3,1.3078766330805192,-1.7491430385629392,False,1.2114553878651582,-5.723316119442934,below
2026-08-26,build,CDTG,2026-08-26T19:28:00+00:00,2026-08-26T19:28:02.563357+00:00,1.3,True,2,2026-08-26T19:29:00+00:00,2026-08-26T19:30:00+00:00,False,98,strategy_bar,,,False,,-3.0692307692307685,,,,,,,,,,,,,
2026-08-26,build,CDTG,2026-08-26T19:28:00+00:00,2026-08-26T19:28:02.563357+00:00,1.3,True,3,2026-08-26T19:30:00+00:00,2026-08-26T19:31:00+00:00,False,0,"strategy_bar,trade_prints",,,,,-3.0692307692307685,,,,,,,,,,,,,
2026-08-26,build,CDTG,2026-08-26T19:28:00+00:00,2026-08-26T19:28:02.563357+00:00,1.3,True,4,2026-08-26T19:31:00+00:00,2026-08-26T19:32:00+00:00,False,0,"strategy_bar,trade_prints",,,,,-3.0692307692307685,,,,,,,,,,,,,
2026-08-26,build,CDTG,2026-08-26T19:28:00+00:00,2026-08-26T19:28:02.563357+00:00,1.3,True,5,2026-08-26T19:32:00+00:00,2026-08-26T19:33:00+00:00,False,0,"strategy_bar,trade_prints",,,,,-3.0692307692307685,,,,,,,,,,,,,
